make,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,12.7,298
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,12.7,298
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,E,17.1,283
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.1,307
CHEVROLET,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,13.8,324
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,11.8,278
CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A6,X,12.5,294
CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.0,296
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.1,307
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.1,307
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,E,18.3,309
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.8,324
CHEVROLET,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,14.1,331
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.0,304
CHEVROLET,COMPACT,1.4,4,AS6,X,7.8,184
CHEVROLET,COMPACT,1.4,4,M6,X,7.4,174
CHEVROLET,COMPACT,1.8,4,AS6,X,8.3,193
CHEVROLET,COMPACT,1.8,4,M5,X,8.1,190
CHEVROLET,STATION WAGON - SMALL,1.4,4,AS6,X,7.8,184
CHEVROLET,STATION WAGON - SMALL,1.4,4,M6,X,7.4,174
CHEVROLET,STATION WAGON - SMALL,1.8,4,AS6,X,8.3,193
CHEVROLET,STATION WAGON - SMALL,1.8,4,M5,X,8.1,190
CHEVROLET,SUBCOMPACT,1.4,4,AV,X,7.1,167
CHEVROLET,SUBCOMPACT,1.4,4,M5,X,7.1,166
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.0,305
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.0,305
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,17.2,285
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.3,313
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.3,312
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,19.3,321
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.0,305
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.0,305
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,17.2,285
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.2,310
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.2,310
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,18.0,299
CHEVROLET,SUV - STANDARD,6.2,8,A10,Z,13.8,325
CHEVROLET,SUV - STANDARD,2.0,4,A9,Z,10.5,246
CHEVROLET,SUV - STANDARD,3.6,6,AS9,X,11.0,258
CHEVROLET,SUV - STANDARD,3.6,6,AS9,X,11.8,276
CHEVROLET,SUV - SMALL,1.4,4,AS6,X,8.3,194
CHEVROLET,SUV - SMALL,1.4,4,M6,X,8.2,194
CHEVROLET,SUV - SMALL,1.4,4,AS6,X,8.9,210
CHRYSLER,FULL-SIZE,3.6,6,A8,X,10.3,242
CHRYSLER,FULL-SIZE,3.6,6,A8,X,10.3,242
CHRYSLER,FULL-SIZE,3.6,6,A8,E,14.2,234
CHRYSLER,FULL-SIZE,5.7,8,A8,X,12.3,289
CHRYSLER,FULL-SIZE,3.6,6,A8,X,11.0,258
CHRYSLER,FULL-SIZE,3.6,6,A8,X,11.0,258
CHRYSLER,FULL-SIZE,3.6,6,A8,E,15.0,248
CHRYSLER,MINIVAN,3.6,6,A9,X,10.9,259
CHRYSLER,MINIVAN,3.6,6,A9,X,10.6,249
DODGE,MID-SIZE,3.6,6,A8,X,10.3,242
DODGE,MID-SIZE,5.7,8,M6,Z,13.1,307
DODGE,MID-SIZE,6.4,8,M6,Z,13.9,325
DODGE,MID-SIZE,5.7,8,A8,X,12.3,289
DODGE,MID-SIZE,6.4,8,A8,Z,12.9,302
DODGE,MID-SIZE,3.6,6,A8,X,11.0,258
DODGE,MID-SIZE,3.6,6,A8,X,11.0,258
DODGE,MID-SIZE,3.6,6,A8,E,15.0,248
DODGE,MID-SIZE,6.4,8,M6,Z,13.9,325
DODGE,MID-SIZE,6.4,8,A8,Z,12.9,302
DODGE,MID-SIZE,6.2,8,A8,Z,14.5,339
DODGE,MID-SIZE,6.2,8,A8,Z,14.5,339
DODGE,MID-SIZE,6.2,8,M6,Z,15.1,352
DODGE,FULL-SIZE,3.6,6,A5,X,11.6,271
DODGE,FULL-SIZE,3.6,6,A5,X,11.6,271
DODGE,FULL-SIZE,3.6,6,A5,E,16.1,268
DODGE,FULL-SIZE,3.6,6,A8,X,10.3,242
DODGE,FULL-SIZE,3.6,6,A8,X,10.3,242
DODGE,FULL-SIZE,3.6,6,A8,E,14.2,234
DODGE,FULL-SIZE,5.7,8,A5,X,12.9,302
DODGE,FULL-SIZE,5.7,8,A8,X,12.3,289
DODGE,FULL-SIZE,6.4,8,A8,Z,12.9,302
DODGE,FULL-SIZE,3.6,6,A8,X,11.0,258
DODGE,FULL-SIZE,3.6,6,A8,X,11.0,258
DODGE,FULL-SIZE,3.6,6,A8,E,15.0,248
DODGE,FULL-SIZE,5.7,8,A5,X,13.3,312
DODGE,FULL-SIZE,6.4,8,A8,Z,12.9,302
DODGE,FULL-SIZE,6.2,8,A8,Z,14.5,339
DODGE,SUV - STANDARD,3.6,6,A8,X,11.3,265
DODGE,SUV - STANDARD,5.7,8,A8,X,14.1,331
DODGE,SUV - STANDARD,6.4,8,A8,Z,15.6,363
DODGE,MINIVAN,3.6,6,A6,X,11.8,276
DODGE,MINIVAN,3.6,6,A6,E,16.7,274
DODGE,SUV - SMALL,2.4,4,A4,X,11.1,261
DODGE,SUV - SMALL,3.6,6,A6,X,12.1,284
DODGE,SUV - SMALL,3.6,6,A6,E,16.4,274
DODGE,SUV - SMALL,3.6,6,A6,X,12.4,292
FIAT,TWO-SEATER,1.4,4,A6,X,8.0,187
FIAT,TWO-SEATER,1.4,4,M6,X,7.9,185
FIAT,MINICOMPACT,1.4,4,A6,X,8.7,202
FIAT,MINICOMPACT,1.4,4,M5,X,7.8,182
FIAT,MINICOMPACT,1.4,4,A6,X,8.7,202
FIAT,MINICOMPACT,1.4,4,M5,X,7.8,182
FIAT,STATION WAGON - SMALL,1.4,4,A6,X,9.4,221
FIAT,SUV - SMALL,1.4,4,M6,X,8.4,197
FIAT,SUV - SMALL,2.4,4,A9,X,9.4,220
FIAT,SUV - SMALL,2.4,4,A9,X,9.7,226
FORD,FULL-SIZE,2.0,4,AV,X,5.9,138
FORD,SUV - SMALL,1.0,3,AS6,X,8.4,195
FORD,SUV - SMALL,2.0,4,AS6,X,9.3,217
FORD,SUV - SMALL,2.0,4,AS6,X,9.9,233
FORD,SUV - SMALL,2.0,4,AS6,X,9.9,231
FORD,SUV - SMALL,3.5,6,AS6,X,11.5,270
FORD,SUV - SMALL,2.0,4,AS6,X,10.5,246
FORD,SUV - SMALL,2.7,6,AS6,X,12.0,282
FORD,SUV - SMALL,3.5,6,AS6,X,12.4,291
FORD,SUV - SMALL,1.5,4,AS6,X,9.1,214
FORD,SUV - SMALL,2.5,4,AS6,X,9.7,229
FORD,SUV - SMALL,2.5,4,AS6,E,13.3,219
FORD,SUV - SMALL,1.5,4,AS6,X,9.6,226
FORD,SUV - SMALL,2.0,4,AS6,X,10.3,241
FORD,SUV - STANDARD,3.5,6,AS10,X,12.4,291
FORD,SUV - STANDARD,3.5,6,AS10,X,13.2,311
FORD,SUV - STANDARD,2.3,4,AS6,X,10.8,254
FORD,SUV - STANDARD,3.5,6,AS6,X,12.1,283
FORD,SUV - STANDARD,3.5,6,AS6,E,16.2,269
FORD,SUV - STANDARD,2.3,4,AS6,X,11.4,267
FORD,SUV - STANDARD,3.5,6,AS6,X,13.0,305
FORD,SUV - STANDARD,3.5,6,AS6,X,12.7,299
FORD,SUV - STANDARD,3.5,6,AS6,E,17.3,288
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,10.6,249
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,10.8,253
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.0,258
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,9.5,256
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,9.7,260
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.0,259
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,10.9,257
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,14.9,248
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.2,263
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.2,263
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,14.9,248
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.0,282
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.3,288
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.5,293
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,12.4,292
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,12.2,286
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.4,288
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.1,308
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.1,307
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.4,288
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.8,324
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.8,323
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.4,288
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.3,265
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.8,277
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.6,272
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,10.7,288
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,10.7,288
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,9.9,266
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.8,277
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.7,273
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,15.8,263
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.4,291
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.4,291
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,15.8,262
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.6,295
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.7,297
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.0,305
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.0,304
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.3,311
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,18.0,300
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.8,324
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.8,324
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,18.0,300
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.2,334
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.5,339
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,19.5,325
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.5,339
FORD,SUBCOMPACT,1.6,4,AM6,X,7.6,179
FORD,SUBCOMPACT,1.6,4,M5,X,7.8,182
FORD,SUBCOMPACT,1.6,4,M6,X,8.2,192
FORD,SUV - STANDARD,3.5,6,AS6,X,12.7,298
FORD,SUV - STANDARD,3.5,6,AS6,X,12.9,303
FORD,SUV - STANDARD,3.5,6,AS6,X,13.7,322
FORD,COMPACT,1.0,3,AS6,X,7.5,176
FORD,COMPACT,1.0,3,M6,X,7.0,164
FORD,COMPACT,2.0,4,AM6,X,7.7,179
FORD,COMPACT,2.0,4,AS6,X,8.5,200
FORD,COMPACT,2.0,4,M5,X,8.3,196
FORD,MID-SIZE,2.3,4,M6,Z,10.8,252
FORD,MID-SIZE,2.0,4,M6,X,9.3,219
FORD,MID-SIZE,1.5,4,AS6,X,8.7,203
FORD,MID-SIZE,2.0,4,AS6,X,9.6,225
FORD,MID-SIZE,2.5,4,A6,X,9.5,223
FORD,MID-SIZE,2.0,4,AS6,X,10.2,238
FORD,MID-SIZE,2.7,6,AS6,X,11.8,277
FORD,MID-SIZE,2.0,4,AV,X,5.6,131
FORD,TWO-SEATER,3.5,6,AM7,Z,17.1,403
FORD,SUBCOMPACT,2.3,4,AS10,X,9.4,219
FORD,SUBCOMPACT,2.3,4,AS10,X,10.1,236
FORD,SUBCOMPACT,2.3,4,M6,X,9.5,222
FORD,SUBCOMPACT,2.3,4,M6,X,10.3,240
FORD,SUBCOMPACT,5.0,8,AS10,X,12.5,291
FORD,SUBCOMPACT,5.0,8,M6,X,12.8,300
FORD,SUBCOMPACT,2.3,4,AS10,X,10.2,238
FORD,SUBCOMPACT,2.3,4,M6,X,10.3,240
FORD,SUBCOMPACT,5.0,8,AS10,X,13.1,305
FORD,SUBCOMPACT,5.2,8,M6,Z,14.6,341
FORD,VAN - PASSENGER,3.5,6,AS6,X,14.7,345
FORD,VAN - PASSENGER,3.7,6,AS6,X,15.1,354
FORD,FULL-SIZE,3.5,6,AS6,X,11.1,260
FORD,FULL-SIZE,3.5,6,AS6,E,15.0,249
FORD,FULL-SIZE,3.5,6,AS6,X,12.5,294
FORD,FULL-SIZE,3.5,6,AS6,X,12.4,291
FORD,FULL-SIZE,3.5,6,AS6,E,16.3,271
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,10.4,244
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,14.3,234
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,10.7,251
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,14.7,241
GENESIS,FULL-SIZE,3.3,6,AS8,Z,11.9,282
GENESIS,FULL-SIZE,3.8,6,AS8,X,11.7,276
GENESIS,FULL-SIZE,5.0,8,AS8,Z,13.2,312
GENESIS,FULL-SIZE,3.3,6,AS8,Z,11.9,279
GENESIS,FULL-SIZE,5.0,8,AS8,Z,13.0,306
GMC,SUV - STANDARD,2.5,4,A6,X,10.2,239
GMC,SUV - STANDARD,3.6,6,A6,X,11.4,268
GMC,SUV - STANDARD,2.5,4,A6,X,10.4,243
GMC,SUV - STANDARD,3.6,6,A6,X,11.7,275
GMC,PICKUP TRUCK - SMALL,2.5,4,A6,X,10.8,253
GMC,PICKUP TRUCK - SMALL,2.5,4,M6,X,10.7,251
GMC,PICKUP TRUCK - SMALL,2.8,4,A6,D,9.6,257
GMC,PICKUP TRUCK - SMALL,3.6,6,A8,X,11.7,274
GMC,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.3,266
GMC,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.4,279
GMC,PICKUP TRUCK - SMALL,3.6,6,A8,X,12.2,288
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,X,11.8,278
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,E,17.1,284
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,12.7,298
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,12.7,298
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,E,17.0,283
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.1,307
GMC,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,13.8,323
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,11.8,278
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,X,12.5,294
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.0,296
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.1,307
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.1,307
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,E,18.3,309
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.8,324
GMC,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,14.1,331
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.0,304
GMC,SUV - SMALL,1.5,4,A9,X,8.6,201
GMC,SUV - SMALL,1.6,4,A6,D,7.4,198
GMC,SUV - SMALL,1.5,4,A9,X,9.0,210
GMC,SUV - SMALL,1.6,4,A6,D,7.4,198
GMC,SUV - SMALL,2.0,4,A9,Z,10.2,239
GMC,SUV - STANDARD,5.3,8,A6,X,13.0,305
GMC,SUV - STANDARD,5.3,8,A6,X,13.0,305
GMC,SUV - STANDARD,5.3,8,A6,E,17.2,285
GMC,SUV - STANDARD,5.3,8,A6,X,13.2,310
GMC,SUV - STANDARD,5.3,8,A6,X,13.2,310
GMC,SUV - STANDARD,5.3,8,A6,E,18.0,299
GMC,SUV - STANDARD,6.2,8,A10,Z,13.8,325
GMC,SUV - STANDARD,5.3,8,A6,X,13.0,305
GMC,SUV - STANDARD,5.3,8,A6,X,13.0,305
GMC,SUV - STANDARD,5.3,8,A6,E,17.2,285
GMC,SUV - STANDARD,5.3,8,A6,X,13.3,313
GMC,SUV - STANDARD,5.3,8,A6,X,13.3,312
GMC,SUV - STANDARD,5.3,8,A6,E,19.3,321
GMC,SUV - STANDARD,6.2,8,A10,Z,14.5,340
HONDA,FULL-SIZE,1.5,4,AV,X,7.2,168
HONDA,FULL-SIZE,1.5,4,AV7,X,7.6,177
HONDA,FULL-SIZE,1.5,4,M6,X,7.9,185
HONDA,FULL-SIZE,2.0,4,M6,X,9.2,214
HONDA,MID-SIZE,2.0,4,AS10,X,9.1,211
HONDA,FULL-SIZE,2.0,4,AV,X,5.1,118
HONDA,COMPACT,1.5,4,AV,X,6.8,158
HONDA,COMPACT,1.5,4,M6,X,6.8,158
HONDA,COMPACT,2.0,4,AV,X,7.0,163
HONDA,COMPACT,2.0,4,M6,X,7.4,173
HONDA,COMPACT,1.5,4,M6,Z,7.4,173
HONDA,FULL-SIZE,1.5,4,AV,X,6.9,162
HONDA,FULL-SIZE,1.5,4,AV7,X,7.3,170
HONDA,FULL-SIZE,1.5,4,M6,X,7.2,167
HONDA,FULL-SIZE,1.5,4,AV7,Z,7.3,170
HONDA,FULL-SIZE,1.5,4,M6,Z,7.2,167
HONDA,MID-SIZE,1.5,4,AV,X,6.6,153
HONDA,MID-SIZE,2.0,4,AV,X,7.0,163
HONDA,MID-SIZE,2.0,4,M6,X,7.4,172
HONDA,MID-SIZE,1.5,4,M6,Z,7.4,173
HONDA,FULL-SIZE,2.0,4,M6,Z,9.6,224
HONDA,SUV - SMALL,1.5,4,AV,X,7.8,181
HONDA,SUV - SMALL,1.5,4,AV,X,8.0,188
HONDA,STATION WAGON - SMALL,1.5,4,AV,X,6.5,151
HONDA,STATION WAGON - SMALL,1.5,4,AV7,X,7.0,166
HONDA,STATION WAGON - SMALL,1.5,4,M6,X,7.4,174
HONDA,STATION WAGON - SMALL,1.8,4,AV,X,7.7,180
HONDA,STATION WAGON - SMALL,1.8,4,AV7,X,7.7,180
HONDA,STATION WAGON - SMALL,1.8,4,M6,X,8.4,195
HONDA,STATION WAGON - SMALL,1.8,4,AV,X,8.2,194
HONDA,STATION WAGON - SMALL,1.8,4,AV7,X,8.2,194
HONDA,MINIVAN,3.5,6,AS9,X,10.7,252
HONDA,MINIVAN,3.5,6,AS10,X,10.6,247
HONDA,SUV - SMALL,3.5,6,A6,X,11.3,266
HONDA,SUV - SMALL,3.5,6,AS9,X,11.0,256
HONDA,PICKUP TRUCK - STANDARD,3.5,6,A6,X,11.3,264
HYUNDAI,MID-SIZE,1.6,4,AM7,X,8.1,189
HYUNDAI,COMPACT,1.6,4,AS6,X,7.4,173
HYUNDAI,COMPACT,1.6,4,M6,X,7.3,173
HYUNDAI,MID-SIZE,1.6,4,M6,X,9.4,221
HYUNDAI,MID-SIZE,2.0,4,AS6,X,7.4,174
HYUNDAI,MID-SIZE,2.0,4,M6,X,8.0,188
HYUNDAI,FULL-SIZE,1.6,4,AM7,X,8.3,194
HYUNDAI,FULL-SIZE,1.6,4,M6,X,9.6,226
HYUNDAI,FULL-SIZE,2.0,4,AS6,X,8.4,198
HYUNDAI,FULL-SIZE,2.0,4,M6,X,8.7,205
HYUNDAI,FULL-SIZE,1.6,4,AM6,X,4.3,102
HYUNDAI,FULL-SIZE,1.6,4,AM6,X,4.1,96
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,7.9,186
HYUNDAI,SUV - SMALL,1.6,4,AM7,X,8.6,201
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,8.6,202
HYUNDAI,SUV - SMALL,3.3,6,AS6,X,11.3,265
HYUNDAI,SUV - SMALL,3.3,6,AS6,X,11.5,269
HYUNDAI,SUV - SMALL,3.3,6,AS6,X,12.5,295
HYUNDAI,SUV - SMALL,2.4,4,AS6,X,10.0,235
HYUNDAI,SUV - SMALL,2.4,4,AS6,X,10.7,253
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,11.2,264
HYUNDAI,FULL-SIZE,2.0,4,AS8,X,9.1,212
HYUNDAI,FULL-SIZE,2.4,4,AS6,X,8.5,202
HYUNDAI,MID-SIZE,2.0,4,AM6,X,5.7,135
HYUNDAI,MID-SIZE,2.0,4,AM6,X,5.6,132
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,9.0,213
HYUNDAI,SUV - SMALL,1.6,4,AM7,X,9.3,221
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,10.2,241
INFINITI,MID-SIZE,2.0,4,AS7,Z,9.7,228
INFINITI,MID-SIZE,3.0,6,AS7,Z,10.8,253
INFINITI,MID-SIZE,3.0,6,AS7,Z,11.1,260
INFINITI,COMPACT,3.5,6,AS7,Z,8.5,200
INFINITI,SUBCOMPACT,2.0,4,AS7,Z,10.0,233
INFINITI,SUBCOMPACT,3.0,6,AS7,Z,10.7,251
INFINITI,SUBCOMPACT,3.0,6,AS7,Z,11.0,259
INFINITI,MID-SIZE,3.7,6,AS7,Z,11.7,274
INFINITI,MID-SIZE,5.6,8,AS7,Z,12.8,301
INFINITI,COMPACT,2.0,4,AM7,Z,8.5,200
INFINITI,COMPACT,2.0,4,AM7,Z,9.4,221
INFINITI,SUV - SMALL,3.5,6,AV7,Z,10.9,257
INFINITI,SUV - STANDARD,5.6,8,AS7,Z,15.1,354
JAGUAR,SUV - SMALL,2.0,4,AS8,D,8.1,218
JAGUAR,SUV - SMALL,2.0,4,AS8,Z,9.9,227
JAGUAR,SUV - SMALL,3.0,6,AS8,Z,11.8,277
JAGUAR,TWO-SEATER,2.0,4,AS8,Z,9.2,215
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.4,242
JAGUAR,TWO-SEATER,3.0,6,M6,Z,12.6,296
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.8,253
JAGUAR,TWO-SEATER,3.0,6,M6,Z,12.9,302
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,11.3,265
JAGUAR,TWO-SEATER,2.0,4,AS8,Z,9.2,215
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.4,242
JAGUAR,TWO-SEATER,3.0,6,M6,Z,12.6,296
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.8,253
JAGUAR,TWO-SEATER,3.0,6,M6,Z,12.9,302
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,11.3,265
JAGUAR,TWO-SEATER,5.0,8,AS8,Z,13.3,311
JAGUAR,TWO-SEATER,5.0,8,AS8,Z,13.3,311
JAGUAR,COMPACT,2.0,4,AS8,D,6.9,186
JAGUAR,COMPACT,2.0,4,AS8,Z,8.5,200
JAGUAR,COMPACT,3.0,6,AS8,Z,10.2,238
JAGUAR,MID-SIZE,2.0,4,AS8,D,6.9,186
JAGUAR,MID-SIZE,2.0,4,AS8,Z,8.8,207
JAGUAR,MID-SIZE,3.0,6,AS8,Z,10.4,243
JAGUAR,FULL-SIZE,3.0,6,AS8,Z,11.8,276
JAGUAR,FULL-SIZE,3.0,6,AS8,Z,11.9,280
JAGUAR,FULL-SIZE,5.0,8,AS8,Z,13.3,313
JEEP,SUV - SMALL,2.4,4,A9,X,9.6,225
JEEP,SUV - SMALL,2.4,4,A9,E,13.3,218
JEEP,SUV - SMALL,3.2,6,A9,X,10.0,234
JEEP,SUV - SMALL,2.4,4,A9,X,10.0,235
JEEP,SUV - SMALL,2.4,4,A9,X,10.0,235
JEEP,SUV - SMALL,2.4,4,A9,E,14.0,231
JEEP,SUV - SMALL,3.2,6,A9,X,10.3,241
JEEP,SUV - SMALL,2.4,4,A9,X,10.2,239
JEEP,SUV - SMALL,3.2,6,A9,X,11.1,259
JEEP,SUV - SMALL,2.4,4,A9,X,10.9,256
JEEP,SUV - SMALL,3.2,6,A9,X,11.6,269
JEEP,SUV - SMALL,2.4,4,A6,X,9.3,218
JEEP,SUV - SMALL,2.4,4,M6,X,9.0,211
JEEP,SUV - SMALL,2.4,4,A9,X,9.5,222
JEEP,SUV - SMALL,2.4,4,M6,X,9.4,221
JEEP,SUV - STANDARD,3.0,6,A8,D,10.0,268
JEEP,SUV - STANDARD,3.6,6,A8,X,11.3,265
JEEP,SUV - STANDARD,5.7,8,A8,X,14.1,331
JEEP,SUV - STANDARD,6.4,8,A8,Z,15.7,368
JEEP,SUV - STANDARD,6.2,8,A8,Z,17.7,413
JEEP,SUV - SMALL,2.0,4,A8,X,10.0,233
JEEP,SUV - SMALL,3.6,6,A8,X,11.8,274
JEEP,SUV - SMALL,3.6,6,M6,X,11.8,277
JEEP,SUV - SMALL,2.0,4,A8,X,10.5,245
JEEP,SUV - SMALL,3.6,6,A8,X,11.7,275
JEEP,SUV - SMALL,3.6,6,M6,X,12.2,285
JEEP,SUV - SMALL,1.4,4,M6,X,8.9,209
JEEP,SUV - SMALL,2.4,4,A9,X,9.5,222
JEEP,SUV - SMALL,2.4,4,A9,X,9.5,222
JEEP,SUV - SMALL,2.4,4,A9,E,12.5,206
JEEP,SUV - SMALL,1.4,4,M6,X,8.9,211
JEEP,SUV - SMALL,2.4,4,A9,X,9.8,230
JEEP,SUV - SMALL,3.6,6,A5,X,12.8,299
JEEP,SUV - SMALL,3.6,6,M6,X,12.8,298
JEEP,SUV - SMALL,3.6,6,A5,X,13.4,313
JEEP,SUV - SMALL,3.6,6,M6,X,13.3,312
KIA,FULL-SIZE,3.3,6,AS8,X,10.2,237
KIA,MID-SIZE,2.0,4,AS6,X,7.1,168
KIA,MID-SIZE,2.0,4,AS6,X,8.3,198
KIA,MID-SIZE,2.0,4,M6,X,8.3,195
KIA,FULL-SIZE,1.6,4,AM7,X,8.7,207
KIA,FULL-SIZE,2.0,4,AS6,X,8.3,197
KIA,FULL-SIZE,2.0,4,M6,X,8.7,204
KIA,FULL-SIZE,3.8,6,AS8,X,11.8,279
KIA,FULL-SIZE,5.0,8,AS8,Z,13.3,317
KIA,STATION WAGON - SMALL,1.6,4,AM6,X,4.8,114
KIA,STATION WAGON - SMALL,1.6,4,AM6,X,4.7,110
KIA,STATION WAGON - SMALL,1.6,4,AM6,X,5.4,129
