make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions
MERCEDES-BENZ,SLC,TWO-SEATER,2.0,4,A9,Z,9.5,7.2,8.5,33,200
MINI,COOPER,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,7.5,38,175
MINI,COOPER,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER,SUBCOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,38,175
MINI,COOPER,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,34,197
MINI,COOPER,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,34,197
MINI,COOPER,MID-SIZE,1.5,3,AS8,Z,10.2,7.8,9.1,31,213
MINI,COOPER,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,31,214
MINI,COOPER,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER,MINICOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,38,175
MINI,COOPER,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,34,197
MINI,COOPER,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,34,197
MINI,COOPER,MID-SIZE,1.5,3,AS8,Z,10.3,7.9,9.2,31,215
MINI,COOPER,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,31,214
MINI,COOPER,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,COOPER,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,COOPER,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER,MID-SIZE,2.0,4,AS8,Z,10.0,7.2,8.7,32,205
MINI,COOPER,MID-SIZE,2.0,4,M6,Z,10.8,7.7,9.4,30,220
MINI,COOPER,MID-SIZE,2.0,4,AS8,Z,10.2,7.4,9.0,31,210
MINI,COOPER,MID-SIZE,2.0,4,M6,Z,11.4,7.8,9.7,29,227
MINI,COOPER,MINICOMPACT,2.0,4,AS6,Z,9.4,7.2,8.4,34,196
MINI,COOPER,MINICOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER,MID-SIZE,2.0,4,AS8,Z,10.5,7.4,9.1,31,213
MINI,COOPER,MID-SIZE,2.0,4,M6,Z,11.3,7.7,9.7,29,227
MINI,COOPER,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,COOPER,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER,MID-SIZE,2.0,4,AS8,Z,10.2,7.4,9.0,31,210
MINI,COOPER,MID-SIZE,2.0,4,M6,Z,11.4,7.8,9.7,29,227
MINI,COOPER,MINICOMPACT,2.0,4,AS6,Z,9.4,7.2,8.4,34,196
MINI,COOPER,MINICOMPACT,2.0,4,M6,Z,10.8,7.7,9.4,30,220
MITSUBISHI,LANCER,COMPACT,2.0,4,AV6,X,8.7,6.9,7.9,36,183
MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.7,7.1,8.5,33,200
MITSUBISHI,LANCER,COMPACT,2.4,4,AV6,X,9.9,7.7,8.9,32,206
MITSUBISHI,LANCER,COMPACT,2.4,4,M5,X,10.5,7.8,9.3,30,218
MITSUBISHI,LANCER,COMPACT,2.4,4,AV6,X,10.2,7.9,9.2,31,212
MITSUBISHI,LANCER,STATION WAGON - SMALL,2.0,4,AV6,X,9.3,7.2,8.4,34,194
MITSUBISHI,LANCER,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.3,8.7,32,205
MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.4,5.5,6.0,47,141
MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7.1,5.8,6.5,43,150
MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.9,5.7,6.4,44,149
MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7.2,5.9,6.6,43,155
MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.2,7.5,8.4,34,197
MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.8,8.1,9.0,31,211
MITSUBISHI,OUTLANDER,SUV - SMALL,3.0,6,AS6,Z,11.9,8.5,10.4,27,242
MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,9.7,7.8,8.8,32,204
MITSUBISHI,RVR,SUV - SMALL,2.0,4,M5,X,10.3,8.2,9.3,30,216
MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,10.1,8.2,9.2,31,213
NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.6,9.3,11.1,25,261
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,269
NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,13.0,9.7,11.5,25,270
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,24,278
NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,8.8,6.0,7.5,38,176
NISSAN,ALTIMA,MID-SIZE,3.5,6,AV7,X,10.6,7.3,9.1,31,214
NISSAN,ALTIMA,MID-SIZE,2.5,4,AV7,X,8.8,6.5,7.8,36,183
NISSAN,ARMADA,SUV - STANDARD,5.6,8,AS7,X,17.5,12.9,15.4,18,362
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.5,10.5,12.2,23,286
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.4,11.4,25,268
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.8,10.6,12.9,22,304
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A5,X,15.8,11.5,13.8,20,326
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.1,11.5,13.5,21,317
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.5,10.7,12.8,22,300
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.5,8.0,35,189
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,8.6,7.2,8.0,35,188
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,9.0,7.8,8.4,34,199
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,9.0,7.6,8.4,34,197
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV8,Z,9.5,8.3,8.9,32,209
NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,11.1,7.8,9.6,29,225
NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.9,6.8,7.9,36,186
NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36,185
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.0,8.3,9.8,29,230
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.2,8.4,9.9,29,232
NISSAN,NV200,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,9.0,9.4,30,220
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,11.6,8.5,10.2,28,240
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,250
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11.0,26,258
NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4,AV,X,8.8,7.3,8.1,35,191
NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4,M6,X,10.0,8.1,9.2,31,216
NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4,AV,X,9.1,7.5,8.4,34,197
NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7.0,8.2,34,192
NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.6,7.4,8.6,33,203
NISSAN,SENTRA,MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193
NISSAN,SENTRA,MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195
NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,39,171
NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,9.0,6.8,8.0,35,187
NISSAN,SENTRA,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,32,205
NISSAN,SENTRA,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32,204
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.0,11.2,13.3,21,312
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,13.4,21,315
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,16.0,12.0,14.2,20,333
NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.6,6.2,7.0,40,164
NISSAN,VERSA,MID-SIZE,1.6,4,M5,X,8.6,6.6,7.7,37,180
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.6,8.0,9.4,30,221
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,11.8,8.1,10.1,28,237
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,227
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.0,8.2,10.3,27,241
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,226
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,242
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.8,8.4,9.7,29,228
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,243
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.7,8.3,9.6,29,225
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,242
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,29,230
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,11.0,8.5,9.9,29,232
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.1,8.4,10.4,27,243
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,AM7,Z,10.9,8.5,9.9,29,231
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 TARGA,MINICOMPACT,3.0,6,AM7,Z,10.9,8.4,9.8,29,228
PORSCHE,911 TARGA,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 TARGA,MINICOMPACT,3.0,6,AM7,Z,11.1,8.6,10.0,28,233
PORSCHE,911 TARGA,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,267
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,267
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30,219
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,29,229
PORSCHE,BOXSTER,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,29,230
PORSCHE,BOXSTER,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,12.9,9.7,11.5,25,268
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.6,10.2,12.1,23,281
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.9,9.6,12.0,24,281
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,14.5,10.4,12.6,22,296
PORSCHE,CAYENNE,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,334
PORSCHE,CAYENNE,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,334
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30,219
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,29,229
PORSCHE,CAYMAN,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,29,230
PORSCHE,CAYMAN,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249
PORSCHE,MACAN,SUV - SMALL,2.0,4,A7,Z,11.6,9.3,10.6,27,248
PORSCHE,MACAN,SUV - SMALL,3.0,6,A7,Z,13.7,10.3,12.2,23,285
PORSCHE,MACAN,SUV - SMALL,3.0,6,A7,Z,13.8,10.3,12.3,23,287
PORSCHE,MACAN,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,23,287
RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.6,11.9,24,280
RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17.0,17,283
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.0,12.0,14.8,19,346
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11.0,13.6,21,319
RAM,1500,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.8,8.6,10.4,27,278
RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,22,294
RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.7,14.7,18.0,16,300
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.5,12.7,15.4,18,361
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.5,14.0,20,328
RAM,1500,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,26,289
RAM,PROMASTER,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,29,232
ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS8,Z,20.0,12.6,16.7,17,390
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,17,390
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,17,390
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,PHANTOM,COMPACT,6.7,12,AS8,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,PHANTOM,COMPACT,6.7,12,AS8,Z,20.6,12.8,17.1,17,401
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,19.0,12.5,16.1,18,375
SMART,FORTWO,TWO-SEATER,0.9,3,AM6,Z,7.0,6.3,6.7,42,152
SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.7,7.2,8.6,33,200
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,11.1,8.0,9.7,29,228
SUBARU,CROSSTREK,SUV - SMALL,2.0,4,AV6,X,9.1,7.2,8.2,34,193
SUBARU,CROSSTREK,SUV - SMALL,2.0,4,M5,X,10.3,7.8,9.2,31,216
SUBARU,FORESTER,SUV - SMALL,2.0,4,AV8,Z,10.2,8.6,9.5,30,223
SUBARU,FORESTER,SUV - SMALL,2.5,4,AV6,X,9.2,7.4,8.4,34,196
SUBARU,FORESTER,SUV - SMALL,2.5,4,M6,X,10.9,8.3,9.7,29,228
SUBARU,IMPREZA,MID-SIZE,2.0,4,AV7,X,8.3,6.4,7.5,38,174
SUBARU,IMPREZA,MID-SIZE,2.0,4,M5,X,10.0,7.5,8.9,32,208
SUBARU,IMPREZA,STATION WAGON - SMALL,2.0,4,AV7,X,8.4,6.5,7.5,38,176
SUBARU,IMPREZA,STATION WAGON - SMALL,2.0,4,M5,X,10.1,7.7,9.0,31,211
SUBARU,LEGACY,MID-SIZE,2.5,4,AV6,X,9.3,7.0,8.3,34,194
SUBARU,LEGACY,MID-SIZE,2.5,4,M6,X,10.7,7.9,9.5,30,222
SUBARU,LEGACY,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,27,241
SUBARU,OUTBACK,SUV - SMALL,2.5,4,AV6,X,9.4,7.3,8.4,34,198
SUBARU,OUTBACK,SUV - SMALL,2.5,4,M6,X,11.0,8.3,9.8,29,229
SUBARU,OUTBACK,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,27,247
SUBARU,WRX,COMPACT,2.0,4,AV8,Z,12.5,9.6,11.2,25,255
SUBARU,WRX,COMPACT,2.0,4,M6,Z,11.3,8.5,10.0,28,235
SUBARU,WRX,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,23,285
TOYOTA,4RUNNER,SUV - STANDARD,4.0,6,AS5,X,14.3,12.0,13.3,21,310
TOYOTA,4RUNNER,SUV - STANDARD,4.0,6,AS5,X,14.3,12.0,13.3,21,310
TOYOTA,86,MINICOMPACT,2.0,4,AS6,Z,9.9,7.3,8.7,32,204
TOYOTA,86,MINICOMPACT,2.0,4,M6,Z,11.3,8.3,9.9,29,232
TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,29,226
TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.8,7.1,8.6,33,199
TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.8,9.6,29,224
TOYOTA,CAMRY,MID-SIZE,2.5,4,AV,X,5.6,6.2,5.9,48,137
TOYOTA,CAMRY,MID-SIZE,2.5,4,AV,X,5.8,6.3,6.0,47,141
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,38,174
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,8.3,6.7,7.5,38,178
TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.4,6.5,7.5,38,176
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,41,163
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.0,6.3,7.2,39,168
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,8.3,6.5,7.5,38,176
TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.8,6.8,7.9,36,185
TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS8,X,11.8,8.7,10.3,27,243
TOYOTA,HIGHLANDER,SUV - STANDARD,3.5,6,AS8,X,12.1,9.0,10.6,27,251
TOYOTA,HIGHLANDER,SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,27,247
TOYOTA,HIGHLANDER,SUV - STANDARD,3.5,6,AS8,X,11.7,8.8,10.4,27,242
TOYOTA,HIGHLANDER,SUV - STANDARD,3.5,6,AV6,X,8.1,8.5,8.3,34,193
TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.5,63,105
TOYOTA,PRIUS,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,55,120
TOYOTA,PRIUS,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,6.0,5.8,49,135
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.3,8.0,9.2,31,217
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.0,7.8,9.0,31,210
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.5,8.3,9.5,30,222
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.7,8.4,9.7,29,226
TOYOTA,RAV4,SUV - SMALL,2.5,4,AV6,X,6.9,7.8,7.3,39,170
TOYOTA,SEQUOIA,SUV - STANDARD,5.7,8,AS6,X,18.7,13.8,16.5,17,380
TOYOTA,SIENNA,MINIVAN,3.5,6,AS8,X,12.5,8.9,10.9,26,255
TOYOTA,SIENNA,MINIVAN,3.5,6,AS8,X,13.4,9.6,11.7,24,274
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,25,263
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS6,X,12.6,10.0,11.4,25,268
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.6,11.7,24,274
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,11.4,11.9,24,279
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.2,10.7,12.0,24,283
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.6,12.8,22,301
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,22,300
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.8,12.3,14.2,20,334
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.2,12.9,15.3,18,358
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,12.6,14.9,19,349
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.1,13.9,16.2,17,378
TOYOTA,YARIS,COMPACT,1.5,4,AS6,X,7.3,5.8,6.6,43,155
TOYOTA,YARIS,COMPACT,1.5,4,M6,X,7.8,6.0,6.8,42,164
TOYOTA,YARIS,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,38,173
TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,39,168
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.7,7.2,8.5,33,199
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,7.1,8.4,34,198
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7.5,8.6,33,201
VOLKSWAGEN,BEETLE,SUBCOMPACT,1.8,4,AS6,X,9.7,7.2,8.5,33,199
VOLKSWAGEN,CC,COMPACT,3.6,6,AS6,X,13.9,9.3,11.8,24,277
VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.4,6.7,8.2,34,192
VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.6,8.1,35,190
VOLKSWAGEN,GOLF,COMPACT,2.0,4,AM6,X,9.6,7.2,8.5,33,199
VOLKSWAGEN,GOLF,COMPACT,2.0,4,M6,X,9.7,7.0,8.5,33,198
VOLKSWAGEN,GOLF,COMPACT,2.0,4,AM6,Z,10.4,7.9,9.3,30,216
VOLKSWAGEN,GOLF,COMPACT,2.0,4,M6,Z,10.9,7.7,9.4,30,220
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,8.0,9.4,30,220
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,AS6,X,9.3,6.9,8.2,34,192
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,M5,X,9.6,6.8,8.3,34,194
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,8.0,9.4,30,220
VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,8.5,6.2,7.4,38,175
VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,X,8.3,5.9,7.2,39,168
VOLKSWAGEN,JETTA,COMPACT,1.8,4,AM6,X,9.4,6.8,8.2,34,193
VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,X,9.8,7.4,8.7,32,205
VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,10.2,7.2,8.9,32,208
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,10.1,7.0,8.7,32,204
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,11.9,8.5,10.4,27,242
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,11.7,9.6,10.7,26,256
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,12.0,10.0,11.1,25,263
VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,13.8,10.4,12.2,23,287
VOLVO,S60,COMPACT,2.0,4,AS8,X,9.6,7.0,8.4,34,198
VOLVO,S60,COMPACT,2.0,4,AS8,X,10.7,7.8,9.4,30,219
VOLVO,S60,COMPACT,2.0,4,AS8,X,9.6,7.0,8.4,34,198
VOLVO,S60,COMPACT,2.0,4,AS8,X,10.7,7.8,9.4,30,219
VOLVO,S60,COMPACT,2.0,4,AS8,Z,10.9,7.7,9.5,30,221
VOLVO,S60,COMPACT,2.0,4,AS8,Z,11.8,8.5,10.3,27,241
VOLVO,S60,COMPACT,2.0,4,AS8,X,10.8,7.8,9.4,30,220
VOLVO,S90,MID-SIZE,2.0,4,AS8,Z,10.1,7.0,8.7,32,204
VOLVO,S90,MID-SIZE,2.0,4,AS8,Z,10.8,7.6,9.4,30,219
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,7.0,8.4,34,198
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,X,10.7,7.8,9.4,30,219
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,Z,10.9,7.7,9.5,30,221
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,Z,11.8,8.5,10.3,27,241
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,X,10.8,7.8,9.4,30,220
VOLVO,V90,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.1,7.0,8.7,32,204
VOLVO,V90,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.8,7.6,9.4,30,219
VOLVO,V90,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.7,7.9,9.4,30,221
VOLVO,XC60,SUV - SMALL,2.0,4,AS8,X,10.4,7.8,9.2,31,216
VOLVO,XC60,SUV - SMALL,2.0,4,AS8,X,11.3,8.4,10.0,28,233
VOLVO,XC60,SUV - SMALL,2.0,4,AS8,Z,11.7,8.7,10.4,27,244
VOLVO,XC90,SUV - STANDARD,2.0,4,AS8,Z,10.6,9.1,10.0,28,232
VOLVO,XC90,SUV - STANDARD,2.0,4,AS8,Z,10.8,9.5,10.2,28,239
VOLVO,XC90,SUV - STANDARD,2.0,4,AS8,Z,11.5,9.6,10.6,27,249
ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.4,6.8,8.2,34,192
ACURA,MDX,SUV - SMALL,3.5,6,AS9,Z,12.6,9.0,11.0,26,259
ACURA,MDX,SUV - SMALL,3.5,6,AS9,Z,12.2,9.0,10.7,26,251
ACURA,MDX,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210
ACURA,NSX,TWO-SEATER,3.5,6,AM9,Z,11.1,10.8,11.0,26,261
ACURA,RDX,SUV - SMALL,3.5,6,AS6,Z,12.4,8.7,10.7,26,250
