make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
3,1806,5,2.0,4,8,2,9.1,209
3,1807,0,2.5,5,9,3,10.5,245
3,1810,0,2.0,4,8,3,9.5,222
4,401,6,6.0,12,17,3,15.9,370
4,526,0,6.0,12,17,3,16.6,389
4,530,0,6.0,12,17,3,16.6,389
4,904,0,4.0,8,17,3,15.1,353
4,904,0,6.0,12,17,3,16.6,389
4,1261,0,6.8,8,17,3,17.3,405
5,40,0,2.0,4,17,3,8.4,197
5,40,0,2.0,4,25,3,9.4,219
5,43,0,2.0,4,17,3,8.9,208
5,44,0,2.0,4,17,3,8.6,202
5,58,0,2.0,4,17,0,7.0,184
5,60,3,2.0,4,17,0,7.0,184
5,67,0,2.0,4,17,3,8.9,208
5,68,0,2.0,4,17,3,8.9,208
5,69,3,2.0,4,17,3,8.9,208
5,79,0,3.0,6,17,3,7.8,183
5,79,0,3.0,6,25,3,10.3,240
5,80,0,3.0,6,17,3,9.5,223
5,80,0,3.0,6,25,3,10.5,245
5,81,0,3.0,6,17,3,10.0,235
5,93,0,2.0,4,17,3,9.1,214
5,94,0,2.0,4,17,3,8.9,208
5,95,0,2.0,4,17,3,8.9,208
5,105,0,3.0,6,17,3,7.8,183
5,105,0,3.0,6,25,3,10.3,240
5,107,0,3.0,6,17,3,10.0,235
5,108,0,3.0,6,17,3,9.5,223
5,108,0,3.0,6,25,3,10.5,245
5,109,0,3.0,6,17,3,9.5,223
5,139,0,2.0,4,17,3,8.9,208
5,147,0,3.0,6,17,3,10.0,236
5,153,0,3.0,6,17,3,10.5,248
5,154,0,3.0,6,17,3,10.5,248
5,155,0,3.0,6,17,3,10.3,241
5,158,0,4.4,8,17,3,12.4,292
5,159,0,4.4,8,17,3,12.2,286
5,160,0,4.4,8,17,3,12.4,292
5,169,0,4.4,8,17,3,12.4,292
5,171,0,4.4,8,17,3,12.1,283
5,273,0,4.4,8,17,3,12.4,292
5,1158,0,3.0,6,9,3,10.5,245
5,1158,0,3.0,6,25,3,11.4,267
5,1166,0,3.0,6,17,3,9.5,222
5,1166,0,3.0,6,25,3,10.9,255
5,1167,0,3.0,6,17,3,9.5,222
5,1167,0,3.0,6,25,3,10.7,249
5,1171,0,3.0,6,17,3,9.7,227
5,1172,0,3.0,6,17,3,9.7,227
5,1176,0,3.0,6,9,3,11.9,280
5,1176,0,3.0,6,25,3,11.6,273
5,1179,0,3.0,6,9,3,12.7,299
5,1179,0,3.0,6,25,3,11.9,280
5,1180,0,3.0,6,9,3,11.9,280
5,1180,0,3.0,6,25,3,11.6,273
5,1190,0,4.4,8,17,3,12.1,283
5,1194,0,4.4,8,9,3,14.7,344
5,1194,0,4.4,8,25,3,13.8,324
5,1195,0,4.4,8,9,3,14.7,344
5,1195,0,4.4,8,25,3,13.8,324
5,1196,0,4.4,8,9,3,14.7,344
5,1196,0,4.4,8,25,3,13.8,324
5,1199,0,6.6,12,17,3,15.1,355
5,1913,3,2.0,4,17,3,9.3,217
5,1917,3,2.0,4,17,3,9.5,222
5,1924,3,2.0,4,17,3,9.5,223
5,1921,3,3.0,6,17,3,10.3,241
5,1930,3,2.0,4,17,3,10.3,240
5,1929,3,3.0,6,17,3,11.4,266
5,1935,6,3.0,6,17,0,9.3,246
5,1936,6,3.0,6,17,3,11.5,270
5,1937,6,4.4,8,17,3,13.5,317
5,1933,6,4.4,8,17,3,14.6,341
5,1942,6,3.0,6,17,3,11.5,270
5,1943,6,4.4,8,17,3,13.5,317
5,1940,6,4.4,8,17,3,14.6,341
6,494,5,8.0,16,9,3,22.2,522
7,766,6,3.6,6,18,2,11.2,263
7,767,6,3.6,6,18,2,11.8,277
7,768,3,1.4,4,15,2,8.3,194
7,771,3,1.4,4,15,2,7.9,185
7,772,3,1.4,4,15,2,8.9,210
7,775,3,1.4,4,15,2,8.3,196
7,778,3,2.0,4,3,3,10.6,248
7,778,3,2.5,4,3,2,10.0,234
7,1123,0,3.6,6,18,2,9.7,228
7,1127,0,2.5,4,3,2,8.1,190
7,1124,0,3.6,6,18,2,10.1,237
7,1501,0,2.0,4,18,3,9.2,217
7,1502,0,2.0,4,17,3,9.6,227
7,1502,0,3.6,6,18,2,10.7,250
8,360,0,2.0,4,17,3,9.2,216
8,360,0,2.0,4,25,3,10.3,240
8,360,0,3.6,6,17,2,10.0,234
8,361,0,2.0,4,17,3,9.5,222
8,361,0,3.6,6,17,2,10.5,247
8,362,0,3.6,6,17,3,11.9,291
8,362,0,3.6,6,25,3,12.6,295
8,581,0,2.0,4,17,3,9.5,224
8,582,0,3.0,6,17,3,11.2,263
8,582,0,3.6,6,17,2,11.1,261
8,583,0,2.0,4,17,3,9.5,224
8,583,0,3.6,6,17,2,10.0,234
8,584,0,2.0,4,17,3,9.8,229
8,584,0,3.6,6,17,2,10.5,247
8,592,0,3.6,6,17,3,12.7,311
8,593,0,6.2,8,17,3,14.0,329
8,788,6,6.2,8,0,3,14.0,329
8,2008,3,3.6,6,17,2,10.6,250
8,2009,3,3.6,6,17,2,11.2,263
8,2012,0,3.6,6,15,2,11.1,260
8,2013,0,3.6,6,15,2,11.6,272
8,2014,0,3.6,6,15,3,12.8,302
9,439,0,2.0,4,17,3,9.4,220
9,439,0,2.0,4,25,3,10.1,235
9,439,0,3.6,6,17,2,10.4,246
9,439,0,3.6,6,25,2,11.7,274
9,441,0,6.2,8,17,3,11.7,273
9,441,0,6.2,8,25,3,12.1,284
9,443,0,6.2,8,12,3,15.4,361
9,443,0,6.2,8,25,3,14.8,348
9,495,3,2.0,4,19,2,9.3,218
9,518,2,2.5,4,3,2,10.8,253
9,518,2,2.5,4,25,2,10.7,251
9,518,2,2.8,4,3,0,9.6,257
9,518,2,3.6,6,5,2,11.7,274
9,519,2,2.5,4,3,2,11.3,266
9,519,2,2.8,4,3,0,10.4,279
9,519,2,3.6,6,5,2,12.2,288
9,520,2,2.8,4,3,0,11.7,315
9,520,2,3.6,6,5,2,14.1,331
9,556,5,6.2,8,17,3,12.7,297
9,556,5,6.2,8,26,3,11.9,278
9,557,5,6.2,8,17,3,14.3,336
9,557,5,6.2,8,26,3,13.4,312
9,563,0,1.4,4,15,2,7.1,166
9,563,0,1.4,4,25,2,7.4,172
9,571,0,1.4,4,15,2,7.2,169
9,564,0,1.6,4,6,0,6.5,175
9,564,0,1.6,4,25,0,6.3,170
9,566,0,1.4,4,15,2,7.3,172
9,566,0,1.4,4,25,2,7.5,175
9,568,0,1.4,4,15,2,7.5,176
9,567,0,1.6,4,6,0,6.6,178
9,567,0,1.6,4,25,0,6.7,180
9,780,3,1.5,4,3,2,8.3,195
9,780,3,1.6,4,3,0,7.4,198
9,781,3,1.5,4,3,2,8.9,209
9,781,3,1.6,4,3,0,7.4,198
9,781,3,2.0,4,6,3,9.7,228
9,1059,0,2.5,4,15,2,9.5,224
9,1062,0,3.6,6,15,2,10.8,254
9,1062,0,3.6,6,15,1,14.6,245
9,1215,0,1.5,4,3,2,7.8,181
9,1215,0,2.0,4,6,3,9.1,213
9,1216,0,1.8,4,19,2,5.1,121
9,1654,6,4.3,6,3,2,11.8,278
9,1654,6,4.3,6,3,1,17.1,284
9,1651,6,5.3,8,3,2,12.7,298
9,1654,6,5.3,8,3,2,12.7,298
9,1654,6,5.3,8,3,1,17.1,283
9,1651,6,5.3,8,5,2,13.1,307
9,1651,6,6.2,8,5,3,13.8,324
9,1655,6,5.3,8,5,2,11.8,278
9,1653,6,4.3,6,3,2,12.5,294
9,1653,6,4.3,6,3,1,18.0,296
9,1652,6,5.3,8,3,2,13.1,307
9,1653,6,5.3,8,3,2,13.1,307
9,1653,6,5.3,8,3,1,18.3,309
9,1652,6,5.3,8,5,2,13.8,324
9,1652,6,6.2,8,5,3,14.1,331
9,1656,6,5.3,8,5,2,13.0,304
9,1675,0,1.4,4,15,2,7.8,184
9,1675,0,1.4,4,25,2,7.4,174
9,1675,0,1.8,4,15,2,8.3,193
9,1675,0,1.8,4,24,2,8.1,190
9,1676,3,1.4,4,15,2,7.8,184
9,1676,3,1.4,4,25,2,7.4,174
9,1676,3,1.8,4,15,2,8.3,193
9,1676,3,1.8,4,24,2,8.1,190
9,1687,0,1.4,4,19,2,7.1,167
9,1687,0,1.4,4,24,2,7.1,166
9,1697,6,5.3,8,3,2,13.0,305
9,1700,6,5.3,8,3,2,13.0,305
9,1700,6,5.3,8,3,1,17.2,285
9,1698,6,5.3,8,3,2,13.3,313
9,1699,6,5.3,8,3,2,13.3,312
9,1699,6,5.3,8,3,1,19.3,321
9,1762,6,5.3,8,3,2,13.0,305
9,1765,6,5.3,8,3,2,13.0,305
9,1765,6,5.3,8,3,1,17.2,285
9,1763,6,5.3,8,3,2,13.2,310
9,1764,6,5.3,8,3,2,13.2,310
9,1764,6,5.3,8,3,1,18.0,299
9,1763,6,6.2,8,0,3,13.8,325
9,1797,6,2.0,4,6,3,10.5,246
9,1797,6,3.6,6,18,2,11.0,258
9,1798,6,3.6,6,18,2,11.8,276
9,1799,3,1.4,4,15,2,8.3,194
9,1799,3,1.4,4,25,2,8.2,194
9,1800,3,1.4,4,15,2,8.9,210
10,47,0,3.6,6,5,2,10.3,242
10,52,0,3.6,6,5,2,10.3,242
10,52,0,3.6,6,5,1,14.2,234
10,47,0,5.7,8,5,2,12.3,289
10,49,0,3.6,6,5,2,11.0,258
10,51,0,3.6,6,5,2,11.0,258
10,51,0,3.6,6,5,1,15.0,248
10,1341,2,3.6,6,6,2,10.9,259
10,1342,2,3.6,6,6,2,10.6,249
11,467,0,3.6,6,5,2,10.3,242
11,467,0,5.7,8,25,3,13.1,307
11,467,0,6.4,8,25,3,13.9,325
11,468,0,5.7,8,5,2,12.3,289
11,468,0,6.4,8,5,3,12.9,302
11,470,0,3.6,6,5,2,11.0,258
11,471,0,3.6,6,5,2,11.0,258
11,471,0,3.6,6,5,1,15.0,248
11,472,0,6.4,8,25,3,13.9,325
11,473,0,6.4,8,5,3,12.9,302
11,474,0,6.2,8,5,3,14.5,339
11,475,0,6.2,8,5,3,14.5,339
11,475,0,6.2,8,25,3,15.1,352
11,476,0,3.6,6,2,2,11.6,271
11,481,0,3.6,6,2,2,11.6,271
11,481,0,3.6,6,2,1,16.1,268
11,476,0,3.6,6,5,2,10.3,242
11,481,0,3.6,6,5,2,10.3,242
11,481,0,3.6,6,5,1,14.2,234
11,477,0,5.7,8,2,2,12.9,302
11,477,0,5.7,8,5,2,12.3,289
11,477,0,6.4,8,5,3,12.9,302
11,478,0,3.6,6,5,2,11.0,258
11,480,0,3.6,6,5,2,11.0,258
11,480,0,3.6,6,5,1,15.0,248
11,479,0,5.7,8,2,2,13.3,312
11,482,0,6.4,8,5,3,12.9,302
11,484,0,6.2,8,5,3,14.5,339
11,712,6,3.6,6,5,2,11.3,265
11,712,6,5.7,8,5,2,14.1,331
11,715,6,6.4,8,5,3,15.6,363
11,989,2,3.6,6,3,2,11.8,276
11,989,2,3.6,6,3,1,16.7,274
11,1100,3,2.4,4,1,2,11.1,261
11,1102,3,3.6,6,3,2,12.1,284
11,1102,3,3.6,6,3,1,16.4,274
11,1101,3,3.6,6,3,2,12.4,292
12,0,5,1.4,4,3,2,8.0,187
12,0,5,1.4,4,25,2,7.9,185
12,123,0,1.4,4,3,2,8.7,202
12,123,0,1.4,4,24,2,7.8,182
12,124,0,1.4,4,3,2,8.7,202
12,124,0,1.4,4,24,2,7.8,182
12,131,3,1.4,4,3,2,9.4,221
12,133,3,1.4,4,25,2,8.4,197
12,133,3,2.4,4,6,2,9.4,220
12,134,3,2.4,4,6,2,9.7,226
13,437,0,2.0,4,19,2,5.9,138
13,757,3,1.0,3,15,2,8.4,195
13,758,3,2.0,4,15,2,9.3,217
13,759,3,2.0,4,15,2,9.9,233
13,760,3,2.0,4,15,2,9.9,231
13,759,3,3.5,6,15,2,11.5,270
13,761,3,2.0,4,15,2,10.5,246
13,761,3,2.7,6,15,2,12.0,282
13,761,3,3.5,6,15,2,12.4,291
13,792,3,1.5,4,15,2,9.1,214
13,794,3,2.5,4,15,2,9.7,229
13,794,3,2.5,4,15,1,13.3,219
13,793,3,1.5,4,15,2,9.6,226
13,793,3,2.0,4,15,2,10.3,241
13,795,6,3.5,6,12,2,12.4,291
13,798,6,3.5,6,12,2,13.2,311
13,799,6,2.3,4,15,2,10.8,254
13,802,6,3.5,6,15,2,12.1,283
13,802,6,3.5,6,15,1,16.2,269
13,800,6,2.3,4,15,2,11.4,267
13,800,6,3.5,6,15,2,13.0,305
13,803,6,3.5,6,15,2,12.7,299
13,803,6,3.5,6,15,1,17.3,288
13,843,6,2.7,6,12,2,10.6,249
13,844,6,2.7,6,12,2,10.8,253
13,845,6,2.7,6,12,2,11.0,258
13,843,6,3.0,6,12,0,9.5,256
13,844,6,3.0,6,12,0,9.7,260
13,843,6,3.3,6,15,2,11.0,259
13,851,6,3.3,6,15,2,10.9,257
13,851,6,3.3,6,15,1,14.9,248
13,844,6,3.3,6,15,2,11.2,263
13,852,6,3.3,6,15,2,11.2,263
13,852,6,3.3,6,15,1,14.9,248
13,843,6,3.5,6,12,2,12.0,282
13,844,6,3.5,6,12,2,12.3,288
13,845,6,3.5,6,12,2,12.5,293
13,843,6,5.0,8,12,2,12.4,292
13,851,6,5.0,8,12,2,12.2,286
13,851,6,5.0,8,12,1,17.4,288
13,844,6,5.0,8,12,2,13.1,308
13,852,6,5.0,8,12,2,13.1,307
13,852,6,5.0,8,12,1,17.4,288
13,845,6,5.0,8,12,2,13.8,324
13,853,6,5.0,8,12,2,13.8,323
13,853,6,5.0,8,12,1,17.4,288
13,846,6,2.7,6,12,2,11.3,265
13,847,6,2.7,6,12,2,11.8,277
13,848,6,2.7,6,12,2,11.6,272
13,846,6,3.0,6,12,0,10.7,288
13,847,6,3.0,6,12,0,10.7,288
13,850,6,3.0,6,12,0,9.9,266
13,846,6,3.3,6,15,2,11.8,277
13,854,6,3.3,6,15,2,11.7,273
13,854,6,3.3,6,15,1,15.8,263
13,847,6,3.3,6,15,2,12.4,291
13,855,6,3.3,6,15,2,12.4,291
13,855,6,3.3,6,15,1,15.8,262
13,846,6,3.5,6,12,2,12.6,295
13,847,6,3.5,6,12,2,12.7,297
13,848,6,3.5,6,12,2,13.0,305
13,846,6,5.0,8,12,2,13.0,304
13,854,6,5.0,8,12,2,13.3,311
13,854,6,5.0,8,12,1,18.0,300
13,847,6,5.0,8,12,2,13.8,324
13,855,6,5.0,8,12,2,13.8,324
13,855,6,5.0,8,12,1,18.0,300
13,848,6,5.0,8,12,2,14.2,334
13,856,6,5.0,8,12,2,14.5,339
13,856,6,5.0,8,12,1,19.5,325
13,857,6,3.5,6,12,2,14.5,339
13,895,0,1.6,4,8,2,7.6,179
13,895,0,1.6,4,24,2,7.8,182
13,897,0,1.6,4,25,2,8.2,192
13,900,6,3.5,6,15,2,12.7,298
13,901,6,3.5,6,15,2,12.9,303
13,903,6,3.5,6,15,2,13.7,322
13,905,0,1.0,3,15,2,7.5,176
13,905,0,1.0,3,25,2,7.0,164
13,905,0,2.0,4,8,2,7.7,179
13,905,0,2.0,4,15,2,8.5,200
13,905,0,2.0,4,24,2,8.3,196
13,908,0,2.3,4,25,3,10.8,252
13,910,0,2.0,4,25,2,9.3,219
13,922,0,1.5,4,15,2,8.7,203
13,922,0,2.0,4,15,2,9.6,225
13,922,0,2.5,4,3,2,9.5,223
13,924,0,2.0,4,15,2,10.2,238
13,924,0,2.7,6,15,2,11.8,277
13,925,0,2.0,4,19,2,5.6,131
13,1007,5,3.5,6,9,3,17.1,403
13,1265,0,2.3,4,12,2,9.4,219
13,1266,0,2.3,4,12,2,10.1,236
13,1265,0,2.3,4,25,2,9.5,222
13,1266,0,2.3,4,25,2,10.3,240
13,1265,0,5.0,8,12,2,12.5,291
13,1265,0,5.0,8,25,2,12.8,300
13,1267,0,2.3,4,12,2,10.2,238
13,1267,0,2.3,4,25,2,10.3,240
13,1267,0,5.0,8,12,2,13.1,305
13,1642,0,5.2,8,25,3,14.6,341
13,1754,4,3.5,6,15,2,14.7,345
13,1754,4,3.7,6,15,2,15.1,354
13,1768,0,3.5,6,15,2,11.1,260
13,1768,0,3.5,6,15,1,15.0,249
13,1767,0,3.5,6,15,2,12.5,294
13,1769,0,3.5,6,15,2,12.4,291
13,1769,0,3.5,6,15,1,16.3,271
13,1791,3,2.5,4,15,2,10.4,244
13,1791,3,2.5,4,15,1,14.3,234
13,1795,3,2.5,4,15,2,10.7,251
13,1795,3,2.5,4,15,1,14.7,241
14,944,0,3.3,6,17,3,11.9,282
14,944,0,3.8,6,17,2,11.7,276
14,944,0,5.0,8,17,3,13.2,312
14,945,0,3.3,6,17,3,11.9,279
14,945,0,5.0,8,17,3,13.0,306
15,260,6,2.5,4,3,2,10.2,239
15,260,6,3.6,6,3,2,11.4,268
15,261,6,2.5,4,3,2,10.4,243
15,261,6,3.6,6,3,2,11.7,275
15,450,2,2.5,4,3,2,10.8,253
15,450,2,2.5,4,25,2,10.7,251
15,450,2,2.8,4,3,0,9.6,257
15,450,2,3.6,6,5,2,11.7,274
15,451,2,2.5,4,3,2,11.3,266
15,451,2,2.8,4,3,0,10.4,279
15,451,2,3.6,6,5,2,12.2,288
15,1648,6,4.3,6,3,2,11.8,278
15,1648,6,4.3,6,3,1,17.1,284
15,1645,6,5.3,8,3,2,12.7,298
15,1648,6,5.3,8,3,2,12.7,298
15,1648,6,5.3,8,3,1,17.0,283
15,1645,6,5.3,8,5,2,13.1,307
15,1645,6,6.2,8,5,3,13.8,323
15,1649,6,5.3,8,5,2,11.8,278
15,1647,6,4.3,6,3,2,12.5,294
15,1647,6,4.3,6,3,1,18.0,296
15,1646,6,5.3,8,3,2,13.1,307
15,1647,6,5.3,8,3,2,13.1,307
15,1647,6,5.3,8,3,1,18.3,309
15,1646,6,5.3,8,5,2,13.8,324
15,1646,6,6.2,8,5,3,14.1,331
15,1650,6,5.3,8,5,2,13.0,304
15,1770,3,1.5,4,6,2,8.6,201
15,1770,3,1.6,4,3,0,7.4,198
15,1771,3,1.5,4,6,2,9.0,210
15,1771,3,1.6,4,3,0,7.4,198
15,1771,3,2.0,4,6,3,10.2,239
15,2020,6,5.3,8,3,2,13.0,305
15,2026,6,5.3,8,3,2,13.0,305
15,2026,6,5.3,8,3,1,17.2,285
15,2021,6,5.3,8,3,2,13.2,310
15,2022,6,5.3,8,3,2,13.2,310
15,2022,6,5.3,8,3,1,18.0,299
15,2021,6,6.2,8,0,3,13.8,325
15,2027,6,5.3,8,3,2,13.0,305
15,2031,6,5.3,8,3,2,13.0,305
15,2031,6,5.3,8,3,1,17.2,285
15,2028,6,5.3,8,3,2,13.3,313
15,2029,6,5.3,8,3,2,13.3,312
15,2029,6,5.3,8,3,1,19.3,321
15,2028,6,6.2,8,0,3,14.5,340
16,263,0,1.5,4,19,2,7.2,168
16,263,0,1.5,4,22,2,7.6,177
16,263,0,1.5,4,25,2,7.9,185
16,263,0,2.0,4,25,2,9.2,214
16,268,0,2.0,4,12,2,9.1,211
16,265,0,2.0,4,19,2,5.1,118
16,497,0,1.5,4,19,2,6.8,158
16,497,0,1.5,4,25,2,6.8,158
16,497,0,2.0,4,19,2,7.0,163
16,497,0,2.0,4,25,2,7.4,173
16,498,0,1.5,4,25,3,7.4,173
16,499,0,1.5,4,19,2,6.9,162
16,499,0,1.5,4,22,2,7.3,170
16,499,0,1.5,4,25,2,7.2,167
16,500,0,1.5,4,22,3,7.3,170
16,500,0,1.5,4,25,3,7.2,167
16,502,0,1.5,4,19,2,6.6,153
16,502,0,2.0,4,19,2,7.0,163
16,502,0,2.0,4,25,2,7.4,172
16,503,0,1.5,4,25,3,7.4,173
16,505,0,2.0,4,25,3,9.6,224
16,558,3,1.5,4,19,2,7.8,181
16,559,3,1.5,4,19,2,8.0,188
16,898,3,1.5,4,19,2,6.5,151
16,898,3,1.5,4,22,2,7.0,166
16,898,3,1.5,4,25,2,7.4,174
16,1039,3,1.8,4,19,2,7.7,180
16,1039,3,1.8,4,22,2,7.7,180
16,1039,3,1.8,4,25,2,8.4,195
16,1040,3,1.8,4,19,2,8.2,194
16,1040,3,1.8,4,22,2,8.2,194
16,1324,2,3.5,6,18,2,10.7,252
16,1325,2,3.5,6,12,2,10.6,247
16,1372,3,3.5,6,3,2,11.3,266
16,1372,3,3.5,6,18,2,11.0,256
16,1507,6,3.5,6,3,2,11.3,264
17,763,0,1.6,4,9,2,8.1,189
17,262,0,1.6,4,15,2,7.4,173
17,262,0,1.6,4,25,2,7.3,173
17,763,0,1.6,4,25,2,9.4,221
17,763,0,2.0,4,15,2,7.4,174
17,763,0,2.0,4,25,2,8.0,188
17,765,0,1.6,4,9,2,8.3,194
17,765,0,1.6,4,25,2,9.6,226
17,765,0,2.0,4,15,2,8.4,198
17,765,0,2.0,4,25,2,8.7,205
17,1067,0,1.6,4,8,2,4.3,102
17,1068,0,1.6,4,8,2,4.1,96
17,1118,3,2.0,4,15,2,7.9,186
17,1119,3,1.6,4,9,2,8.6,201
17,1119,3,2.0,4,15,2,8.6,202
17,1617,3,3.3,6,15,2,11.3,265
17,1619,3,3.3,6,15,2,11.5,269
17,1624,3,3.3,6,15,2,12.5,295
17,1620,3,2.4,4,15,2,10.0,235
17,1622,3,2.4,4,15,2,10.7,253
17,1623,3,2.0,4,15,2,11.2,264
17,1670,0,2.0,4,17,2,9.1,212
17,1670,0,2.4,4,15,2,8.5,202
17,1671,0,2.0,4,8,2,5.7,135
17,1673,0,2.0,4,8,2,5.6,132
17,1814,3,2.0,4,15,2,9.0,213
17,1816,3,1.6,4,9,2,9.3,221
17,1816,3,2.0,4,15,2,10.2,241
18,1416,0,2.0,4,16,3,9.7,228
18,1416,0,3.0,6,16,3,10.8,253
18,1417,0,3.0,6,16,3,11.1,260
18,1420,0,3.5,6,16,3,8.5,200
18,1425,0,2.0,4,16,3,10.0,233
18,1425,0,3.0,6,16,3,10.7,251
18,1427,0,3.0,6,16,3,11.0,259
18,1435,0,3.7,6,16,3,11.7,274
18,1435,0,5.6,8,16,3,12.8,301
18,1444,0,2.0,4,9,3,8.5,200
18,1445,0,2.0,4,9,3,9.4,221
18,1448,3,3.5,6,22,3,10.9,257
18,1451,6,5.6,8,16,3,15.1,354
19,860,3,2.0,4,17,0,8.1,218
19,861,3,2.0,4,17,3,9.9,227
19,863,3,3.0,6,17,3,11.8,277
19,866,5,2.0,4,17,3,9.2,215
19,866,5,3.0,6,17,3,10.4,242
19,866,5,3.0,6,25,3,12.6,296
19,867,5,3.0,6,17,3,10.8,253
19,867,5,3.0,6,25,3,12.9,302
19,868,5,3.0,6,17,3,11.3,265
19,869,5,2.0,4,17,3,9.2,215
19,869,5,3.0,6,17,3,10.4,242
19,869,5,3.0,6,25,3,12.6,296
19,870,5,3.0,6,17,3,10.8,253
19,870,5,3.0,6,25,3,12.9,302
19,871,5,3.0,6,17,3,11.3,265
19,881,5,5.0,8,17,3,13.3,311
19,882,5,5.0,8,17,3,13.3,311
19,1970,0,2.0,4,17,0,6.9,186
19,1971,0,2.0,4,17,3,8.5,200
19,1972,0,3.0,6,17,3,10.2,238
19,1976,0,2.0,4,17,0,6.9,186
19,1977,0,2.0,4,17,3,8.8,207
19,1980,0,3.0,6,17,3,10.4,243
19,1988,0,3.0,6,17,3,11.8,276
19,1994,0,3.0,6,17,3,11.9,280
19,1999,0,5.0,8,17,3,13.3,313
20,492,3,2.4,4,6,2,9.6,225
20,492,3,2.4,4,6,1,13.3,218
20,485,3,3.2,6,6,2,10.0,234
20,487,3,2.4,4,6,2,10.0,235
20,488,3,2.4,4,6,2,10.0,235
20,488,3,2.4,4,6,1,14.0,231
20,487,3,3.2,6,6,2,10.3,241
20,489,3,2.4,4,6,2,10.2,239
20,489,3,3.2,6,6,2,11.1,259
20,490,3,2.4,4,6,2,10.9,256
20,490,3,3.2,6,6,2,11.6,269
20,521,3,2.4,4,3,2,9.3,218
20,521,3,2.4,4,25,2,9.0,211
20,522,3,2.4,4,6,2,9.5,222
20,522,3,2.4,4,25,2,9.4,221
20,990,6,3.0,6,5,0,10.0,268
20,990,6,3.6,6,5,2,11.3,265
20,990,6,5.7,8,5,2,14.1,331
20,994,6,6.4,8,5,3,15.7,368
20,995,6,6.2,8,5,3,17.7,413
20,1305,3,2.0,4,5,2,10.0,233
20,1305,3,3.6,6,5,2,11.8,274
20,1305,3,3.6,6,25,2,11.8,277
20,1306,3,2.0,4,5,2,10.5,245
20,1306,3,3.6,6,5,2,11.7,275
20,1306,3,3.6,6,25,2,12.2,285
20,1504,3,1.4,4,25,2,8.9,209
20,1504,3,2.4,4,6,2,9.5,222
20,1506,3,2.4,4,6,2,9.5,222
20,1506,3,2.4,4,6,1,12.5,206
20,1505,3,1.4,4,25,2,8.9,211
20,1505,3,2.4,4,6,2,9.8,230
20,1897,3,3.6,6,2,2,12.8,299
20,1897,3,3.6,6,25,2,12.8,298
20,1898,3,3.6,6,2,2,13.4,313
20,1898,3,3.6,6,25,2,13.3,312
21,438,0,3.3,6,17,2,10.2,237
21,914,0,2.0,4,15,2,7.1,168
21,913,0,2.0,4,15,2,8.3,198
21,912,0,2.0,4,25,2,8.3,195
21,915,0,1.6,4,9,2,8.7,207
21,915,0,2.0,4,15,2,8.3,197
21,915,0,2.0,4,25,2,8.7,204
21,1116,0,3.8,6,17,2,11.8,279
21,1116,0,5.0,8,17,3,13.3,317
21,1307,3,1.6,4,8,2,4.8,114
21,1308,3,1.6,4,8,2,4.7,110
21,1309,3,1.6,4,8,2,5.4,129
21,1326,0,2.0,4,15,2,9.4,224
21,1326,0,2.4,4,15,2,8.4,198
21,1327,0,2.4,4,15,2,8.0,190
21,1328,0,2.0,4,8,2,5.6,132
21,1508,0,1.6,4,15,2,7.5,177
21,1508,0,1.6,4,25,2,7.5,175
21,1635,2,3.3,6,15,2,11.6,275
21,1636,2,3.3,6,15,2,11.4,269
21,1637,2,3.3,6,15,2,12.5,296
21,1679,3,2.4,4,15,2,9.9,234
21,1681,3,2.0,4,15,2,11.0,259
21,1681,3,2.4,4,15,2,10.5,246
21,1681,3,3.3,6,15,2,12.2,289
21,1682,3,3.3,6,15,2,11.4,270
21,1683,3,1.6,4,9,2,8.5,199
21,1683,3,1.6,4,15,2,8.7,205
21,1683,3,2.0,4,15,2,8.7,206
21,1688,3,2.4,4,15,2,9.2,218
21,1689,3,2.0,4,15,2,11.1,263
21,1689,3,2.4,4,15,2,10.5,247
21,1696,0,3.3,6,17,3,11.3,265
22,366,5,6.5,12,9,3,19.4,454
22,368,5,6.5,12,9,3,19.8,464
22,370,5,6.5,12,9,3,19.4,454
22,371,5,6.5,12,9,3,19.8,464
22,1041,5,5.2,10,9,3,14.4,336
22,1042,5,5.2,10,9,3,15.0,349
22,1043,5,5.2,10,9,3,14.5,337
22,1044,5,5.2,10,9,3,15.0,350
23,711,3,2.0,4,18,3,10.5,246
23,1464,3,2.0,4,18,3,9.6,225
23,1465,3,2.0,4,18,3,9.8,231
23,1483,3,2.0,4,17,0,8.5,229
23,1483,3,3.0,6,17,3,11.6,273
24,785,0,2.5,4,21,2,5.9,139
24,786,0,3.5,6,15,2,9.7,226
24,1003,0,3.5,6,15,3,11.0,257
24,1005,0,3.5,6,23,3,7.5,176
24,1006,0,5.0,8,17,3,12.5,293
24,1009,6,4.6,8,15,3,14.6,341
24,1074,0,2.0,4,17,3,9.1,214
24,1075,0,3.5,6,15,3,10.9,254
24,1077,0,3.5,6,15,3,10.9,254
24,1134,0,5.0,8,12,3,12.2,286
24,1135,0,3.5,6,20,3,8.0,187
24,1144,0,3.4,6,12,3,10.2,240
24,1145,0,3.4,6,12,3,11.0,259
24,1146,0,3.5,6,20,3,8.4,195
