make,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions
TOYOTA,DT,2.7,4,M,X,12.4,11.4,11.9,24,279
TOYOTA,DT,3.5,6,AS,X,13.2,10.7,12.0,24,283
TOYOTA,DT,3.5,6,M,X,13.8,11.6,12.8,22,301
TOYOTA,DT,3.5,6,M,X,13.8,11.7,12.9,22,300
TOYOTA,DT,4.6,8,AS,X,15.8,12.3,14.2,20,334
TOYOTA,DT,5.7,8,AS,X,17.2,12.9,15.3,18,358
TOYOTA,DT,4.6,8,AS,X,16.8,12.6,14.9,19,349
TOYOTA,DT,5.7,8,AS,X,18.1,13.9,16.2,17,378
TOYOTA,UDV,1.5,4,AS,X,7.3,5.8,6.6,43,155
TOYOTA,UDV,1.5,4,M,X,7.8,6.0,6.8,42,164
TOYOTA,UDV,1.5,4,A,X,7.9,6.8,7.4,38,173
TOYOTA,UDV,1.5,4,M,X,7.8,6.5,7.2,39,168
VOLKSWAGEN,UDV,1.8,4,AS,X,9.7,7.2,8.5,33,199
VOLKSWAGEN,UDV,1.8,4,M,X,9.5,7.1,8.4,34,198
VOLKSWAGEN,UDV,1.8,4,AS,X,9.6,7.5,8.6,33,201
VOLKSWAGEN,UDV,1.8,4,AS,X,9.7,7.2,8.5,33,199
VOLKSWAGEN,UDV,3.6,6,AS,X,13.9,9.3,11.8,24,277
VOLKSWAGEN,UDV,1.8,4,AS,X,9.4,6.7,8.2,34,192
VOLKSWAGEN,UDV,1.8,4,M,X,9.3,6.6,8.1,35,190
VOLKSWAGEN,UDV,2.0,4,AM,X,9.6,7.2,8.5,33,199
VOLKSWAGEN,UDV,2.0,4,M,X,9.7,7.0,8.5,33,198
VOLKSWAGEN,UDV,2.0,4,AM,Z,10.4,7.9,9.3,30,216
VOLKSWAGEN,UDV,2.0,4,M,Z,10.9,7.7,9.4,30,220
VOLKSWAGEN,SV,1.8,4,AM,X,10.6,8.0,9.4,30,220
VOLKSWAGEN,SV,1.8,4,AS,X,9.3,6.9,8.2,34,192
VOLKSWAGEN,SV,1.8,4,M,X,9.6,6.8,8.3,34,194
VOLKSWAGEN,SV,1.8,4,AM,X,10.6,8.0,9.4,30,220
VOLKSWAGEN,UDV,1.4,4,AS,X,8.5,6.2,7.4,38,175
VOLKSWAGEN,UDV,1.4,4,M,X,8.3,5.9,7.2,39,168
VOLKSWAGEN,UDV,1.8,4,AM,X,9.4,6.8,8.2,34,193
VOLKSWAGEN,UDV,2.0,4,AS,X,9.8,7.4,8.7,32,205
VOLKSWAGEN,UDV,2.0,4,M,X,10.2,7.2,8.9,32,208
VOLKSWAGEN,SDV,1.8,4,AS,X,10.1,7.0,8.7,32,204
VOLKSWAGEN,SDV,3.6,6,AM,X,11.9,8.5,10.4,27,242
VOLKSWAGEN,UDV,2.0,4,AS,Z,11.7,9.6,10.7,26,256
VOLKSWAGEN,UDV,2.0,4,AS,Z,12.0,10.0,11.1,25,263
VOLKSWAGEN,SDV,3.6,6,AS,X,13.8,10.4,12.2,23,287
VOLVO,UDV,2.0,4,AS,X,9.6,7.0,8.4,34,198
VOLVO,UDV,2.0,4,AS,X,10.7,7.8,9.4,30,219
VOLVO,UDV,2.0,4,AS,X,9.6,7.0,8.4,34,198
VOLVO,UDV,2.0,4,AS,X,10.7,7.8,9.4,30,219
VOLVO,UDV,2.0,4,AS,Z,10.9,7.7,9.5,30,221
VOLVO,UDV,2.0,4,AS,Z,11.8,8.5,10.3,27,241
VOLVO,UDV,2.0,4,AS,X,10.8,7.8,9.4,30,220
VOLVO,SDV,2.0,4,AS,Z,10.1,7.0,8.7,32,204
VOLVO,SDV,2.0,4,AS,Z,10.8,7.6,9.4,30,219
VOLVO,SV,2.0,4,AS,X,9.6,7.0,8.4,34,198
VOLVO,SV,2.0,4,AS,X,10.7,7.8,9.4,30,219
VOLVO,SV,2.0,4,AS,Z,10.9,7.7,9.5,30,221
VOLVO,SV,2.0,4,AS,Z,11.8,8.5,10.3,27,241
VOLVO,SV,2.0,4,AS,X,10.8,7.8,9.4,30,220
VOLVO,SV,2.0,4,AS,Z,10.1,7.0,8.7,32,204
VOLVO,SV,2.0,4,AS,Z,10.8,7.6,9.4,30,219
VOLVO,SV,2.0,4,AS,Z,10.7,7.9,9.4,30,221
VOLVO,UDV,2.0,4,AS,X,10.4,7.8,9.2,31,216
VOLVO,UDV,2.0,4,AS,X,11.3,8.4,10.0,28,233
VOLVO,UDV,2.0,4,AS,Z,11.7,8.7,10.4,27,244
VOLVO,SDV,2.0,4,AS,Z,10.6,9.1,10.0,28,232
VOLVO,SDV,2.0,4,AS,Z,10.8,9.5,10.2,28,239
VOLVO,SDV,2.0,4,AS,Z,11.5,9.6,10.6,27,249
ACURA,UDV,2.4,4,AM,Z,9.4,6.8,8.2,34,192
ACURA,UDV,3.5,6,AS,Z,12.6,9.0,11.0,26,259
ACURA,UDV,3.5,6,AS,Z,12.2,9.0,10.7,26,251
ACURA,UDV,3.0,6,AM,Z,9.1,9.0,9.0,31,210
ACURA,UDV,3.5,6,AM,Z,11.1,10.8,11.0,26,261
ACURA,UDV,3.5,6,AS,Z,12.4,8.7,10.7,26,250
ACURA,SDV,3.5,6,AM,Z,8.4,8.2,8.4,34,196
ACURA,UDV,2.4,4,AM,Z,10.0,7.1,8.7,32,205
ACURA,UDV,2.4,4,AM,Z,10.2,7.4,8.9,32,209
ACURA,UDV,3.5,6,AS,Z,11.4,7.7,9.8,29,228
ACURA,UDV,3.5,6,AS,Z,12.0,8.2,10.3,27,240
ALFA ROMEO,UDV,1.8,4,AM,Z,9.7,6.9,8.4,34,197
ALFA ROMEO,UDV,1.8,4,AM,Z,9.7,6.9,8.4,34,197
ALFA ROMEO,SDV,2.0,4,A,Z,10.0,7.2,8.7,32,205
ALFA ROMEO,SDV,2.0,4,A,Z,10.5,7.7,9.2,31,217
ALFA ROMEO,SDV,2.9,6,A,Z,13.8,9.6,11.9,24,280
ALFA ROMEO,UDV,2.0,4,A,Z,10.8,8.3,9.6,29,226
ALFA ROMEO,UDV,2.9,6,A,Z,14.1,10.4,12.4,23,292
ASTON MARTIN,UDV,4.0,8,A,Z,13.0,9.8,11.5,25,271
ASTON MARTIN,UDV,5.2,12,A,Z,15.5,11.4,13.7,21,322
ASTON MARTIN,UDV,6.0,12,A,Z,16.7,10.9,14.1,20,332
ASTON MARTIN,UDV,6.0,12,A,Z,17.5,11.4,14.7,19,346
AUDI,UDV,2.0,4,AM,X,9.1,6.8,8.0,35,188
AUDI,UDV,2.0,4,AM,X,9.7,7.5,8.7,32,205
AUDI,UDV,2.0,4,AM,X,10.8,8.0,9.5,30,223
AUDI,UDV,2.0,4,AM,Z,8.6,6.4,7.6,37,177
AUDI,UDV,2.0,4,AM,Z,10.0,7.0,8.7,32,203
AUDI,UDV,2.0,4,M,Z,9.9,7.1,8.7,32,204
AUDI,SV,2.0,4,AM,Z,10.5,7.9,9.3,30,217
AUDI,UDV,2.0,4,AM,Z,10.0,7.0,8.7,32,203
AUDI,UDV,2.0,4,M,Z,9.9,7.1,8.7,32,204
AUDI,UDV,2.0,4,AM,Z,10.0,7.0,8.7,32,203
AUDI,SDV,2.0,4,AM,Z,10.0,7.0,8.7,32,203
AUDI,SDV,2.0,4,AS,Z,10.6,7.5,9.2,31,216
AUDI,SDV,3.0,6,AS,Z,11.5,8.2,10.0,28,235
AUDI,SDV,3.0,6,AS,Z,11.5,8.2,10.0,28,235
AUDI,SDV,3.0,6,AS,Z,12.6,8.0,10.5,27,247
AUDI,SDV,4.0,8,AS,Z,15.1,9.1,12.4,23,290
AUDI,SDV,4.0,8,AS,Z,15.1,9.1,12.4,23,290
AUDI,UDV,2.0,4,AS,Z,11.6,8.3,10.1,28,236
AUDI,UDV,2.0,4,AS,Z,11.9,8.4,10.3,27,240
AUDI,UDV,2.0,4,AS,Z,10.4,8.6,9.6,29,226
AUDI,SDV,2.0,4,AS,Z,12.2,9.5,11.0,26,258
AUDI,SDV,3.0,6,AS,Z,12.6,9.4,11.1,25,260
AUDI,UDV,5.2,10,AM,Z,16.0,9.5,13.1,22,304
AUDI,UDV,5.2,10,AM,Z,17.1,11.3,14.5,19,338
AUDI,UDV,5.2,10,AM,Z,17.1,11.3,14.5,19,338
AUDI,UDV,2.5,5,AM,Z,12.4,8.3,10.5,27,248
AUDI,UDV,2.9,6,AM,Z,12.9,8.9,11.1,25,260
AUDI,SDV,4.0,8,AS,Z,17.0,9.6,13.7,21,318
AUDI,UDV,2.0,4,AM,Z,10.6,8.3,9.6,29,223
AUDI,UDV,3.0,6,AM,Z,11.5,8.0,9.9,29,232
AUDI,UDV,3.0,6,AM,Z,11.5,8.0,9.9,29,232
AUDI,UDV,3.0,6,AM,Z,11.9,8.1,10.2,28,239
AUDI,SDV,3.0,6,AM,Z,11.5,8.0,9.9,29,232
AUDI,SDV,4.0,8,AM,Z,15.0,10.0,12.8,22,298
AUDI,SDV,4.0,8,AM,Z,15.0,10.0,12.8,22,298
AUDI,SDV,4.0,8,AS,Z,16.2,9.9,13.4,21,313
AUDI,UDV,3.0,6,AM,Z,12.7,10.0,11.5,25,270
AUDI,UDV,2.0,4,AM,X,10.1,7.8,9.1,31,209
AUDI,UDV,2.0,4,AM,X,10.1,7.8,9.1,31,209
AUDI,UDV,2.5,5,AM,Z,12.3,8.2,10.5,27,245
AUDI,UDV,2.0,4,AM,Z,10.3,8.6,9.5,30,222
BENTLEY,SDV,6.0,12,AS,Z,18.8,12.2,15.9,18,370
BENTLEY,UDV,6.0,12,AS,Z,20.4,12.0,16.6,17,389
BENTLEY,UDV,6.0,12,AS,Z,20.4,12.0,16.6,17,389
BENTLEY,SDV,4.0,8,AS,Z,18.8,10.7,15.1,19,353
BENTLEY,SDV,6.0,12,AS,Z,20.4,12.0,16.6,17,389
BENTLEY,SDV,6.8,8,AS,Z,20.9,13.0,17.3,16,405
BMW,UDV,2.0,4,AS,Z,9.8,6.8,8.4,34,197
BMW,UDV,2.0,4,M,Z,11.1,7.3,9.4,30,219
BMW,UDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,UDV,2.0,4,AS,Z,9.9,7.1,8.6,33,202
BMW,UDV,2.0,4,AS,D,7.8,5.9,7.0,40,184
BMW,SV,2.0,4,AS,D,7.8,5.9,7.0,40,184
BMW,UDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,SDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,SV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,UDV,3.0,6,AS,Z,9.2,6.2,7.8,36,183
BMW,UDV,3.0,6,M,Z,12.1,8.1,10.3,27,240
BMW,UDV,3.0,6,AS,Z,11.1,7.5,9.5,30,223
BMW,UDV,3.0,6,M,Z,12.2,8.4,10.5,27,245
BMW,SDV,3.0,6,AS,Z,11.8,7.9,10.0,28,235
BMW,UDV,2.0,4,AS,Z,10.7,7.3,9.1,31,214
BMW,UDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,UDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,UDV,3.0,6,AS,Z,9.2,6.2,7.8,36,183
BMW,UDV,3.0,6,M,Z,12.1,8.1,10.3,27,240
BMW,UDV,3.0,6,AS,Z,11.8,7.9,10.0,28,235
BMW,UDV,3.0,6,AS,Z,11.1,7.5,9.5,30,223
BMW,UDV,3.0,6,M,Z,12.2,8.4,10.5,27,245
BMW,UDV,3.0,6,AS,Z,11.1,7.5,9.5,30,223
BMW,SDV,2.0,4,AS,Z,10.2,7.2,8.9,32,208
BMW,SDV,3.0,6,AS,Z,11.6,8.1,10.0,28,236
BMW,UDV,3.0,6,AS,Z,12.3,8.4,10.5,27,248
BMW,UDV,3.0,6,AS,Z,12.3,8.4,10.5,27,248
BMW,SDV,3.0,6,AS,Z,11.9,8.4,10.3,27,241
BMW,UDV,4.4,8,AS,Z,14.7,9.6,12.4,23,292
BMW,UDV,4.4,8,AS,Z,14.0,10.0,12.2,23,286
BMW,UDV,4.4,8,AS,Z,14.7,9.6,12.4,23,292
BMW,SDV,4.4,8,AS,Z,14.7,9.6,12.4,23,292
BMW,SDV,4.4,8,AS,Z,14.3,9.4,12.1,23,283
BMW,UDV,4.4,8,AS,Z,14.7,9.6,12.4,23,292
BMW,UDV,3.0,6,AM,Z,11.8,8.9,10.5,27,245
BMW,UDV,3.0,6,M,Z,13.1,9.2,11.4,25,267
BMW,UDV,3.0,6,AS,Z,10.9,7.7,9.5,30,222
BMW,UDV,3.0,6,M,Z,12.7,8.7,10.9,26,255
BMW,UDV,3.0,6,AS,Z,10.9,7.7,9.5,30,222
BMW,UDV,3.0,6,M,Z,12.5,8.4,10.7,26,249
BMW,UDV,3.0,6,AS,Z,11.2,7.8,9.7,29,227
BMW,UDV,3.0,6,AS,Z,11.2,7.8,9.7,29,227
BMW,UDV,3.0,6,AM,Z,13.5,9.9,11.9,24,280
BMW,UDV,3.0,6,M,Z,13.5,9.3,11.6,24,273
BMW,UDV,3.0,6,AM,Z,14.5,10.5,12.7,22,299
BMW,UDV,3.0,6,M,Z,13.8,9.4,11.9,24,280
BMW,UDV,3.0,6,AM,Z,13.5,9.9,11.9,24,280
BMW,UDV,3.0,6,M,Z,13.5,9.3,11.6,24,273
BMW,SDV,4.4,8,AS,Z,14.3,9.4,12.1,23,283
BMW,UDV,4.4,8,AM,Z,17.3,11.6,14.7,19,344
BMW,UDV,4.4,8,M,Z,16.2,10.9,13.8,20,324
BMW,UDV,4.4,8,AM,Z,17.3,11.6,14.7,19,344
BMW,UDV,4.4,8,M,Z,16.2,10.9,13.8,20,324
BMW,UDV,4.4,8,AM,Z,17.3,11.6,14.7,19,344
BMW,UDV,4.4,8,M,Z,16.2,10.9,13.8,20,324
BMW,SDV,6.6,12,AS,Z,17.7,11.9,15.1,19,355
BMW,UDV,2.0,4,AS,Z,10.7,7.5,9.3,30,217
BMW,UDV,2.0,4,AS,Z,11.0,7.7,9.5,30,222
BMW,UDV,2.0,4,AS,Z,10.8,8.0,9.5,30,223
BMW,UDV,3.0,6,AS,Z,11.7,8.6,10.3,27,241
BMW,UDV,2.0,4,AS,Z,11.8,8.6,10.3,27,240
BMW,UDV,3.0,6,AS,Z,12.9,9.5,11.4,25,266
BMW,SDV,3.0,6,AS,D,10.3,8.0,9.3,30,246
BMW,SDV,3.0,6,AS,Z,13.0,9.8,11.5,25,270
BMW,SDV,4.4,8,AS,Z,15.4,11.2,13.5,21,317
BMW,SDV,4.4,8,AS,Z,16.6,12.1,14.6,19,341
BMW,SDV,3.0,6,AS,Z,13.0,9.8,11.5,25,270
BMW,SDV,4.4,8,AS,Z,15.4,11.2,13.5,21,317
BMW,SDV,4.4,8,AS,Z,16.6,12.1,14.6,19,341
BUGATTI,UDV,8.0,16,AM,Z,26.8,16.6,22.2,13,522
BUICK,SDV,3.6,6,AS,X,12.9,9.0,11.2,25,263
BUICK,SDV,3.6,6,AS,X,13.8,9.4,11.8,24,277
BUICK,UDV,1.4,4,AS,X,9.3,7.2,8.3,34,194
BUICK,UDV,1.4,4,AS,X,8.6,7.1,7.9,36,185
BUICK,UDV,1.4,4,AS,X,9.9,7.8,8.9,32,210
BUICK,UDV,1.4,4,AS,X,9.0,7.6,8.3,34,196
BUICK,UDV,2.0,4,A,Z,11.8,9.1,10.6,27,248
BUICK,UDV,2.5,4,A,X,11.1,8.6,10.0,28,234
BUICK,SDV,3.6,6,AS,X,11.3,7.9,9.7,29,228
BUICK,SDV,2.5,4,A,X,9.3,6.7,8.1,35,190
BUICK,SDV,3.6,6,AS,X,11.8,8.0,10.1,28,237
BUICK,SDV,2.0,4,AS,Z,10.7,7.4,9.2,31,217
BUICK,SDV,2.0,4,AS,Z,11.0,8.0,9.6,29,227
BUICK,SDV,3.6,6,AS,X,12.4,8.7,10.7,26,250
CADILLAC,UDV,2.0,4,AS,Z,10.5,7.7,9.2,31,216
CADILLAC,UDV,2.0,4,M,Z,12.0,8.2,10.3,27,240
CADILLAC,UDV,3.6,6,AS,X,11.6,8.0,10.0,28,234
CADILLAC,UDV,2.0,4,AS,Z,10.8,7.9,9.5,30,222
CADILLAC,UDV,3.6,6,AS,X,12.1,8.6,10.5,27,247
CADILLAC,UDV,3.6,6,AS,Z,13.9,9.4,11.9,24,291
CADILLAC,UDV,3.6,6,M,Z,14.4,10.4,12.6,22,295
CADILLAC,SDV,2.0,4,AS,Z,11.0,7.8,9.5,30,224
CADILLAC,SDV,3.0,6,AS,Z,13.0,9.1,11.2,25,263
CADILLAC,SDV,3.6,6,AS,X,13.0,8.9,11.1,25,261
CADILLAC,SDV,2.0,4,AS,Z,11.0,7.8,9.5,30,224
CADILLAC,SDV,3.6,6,AS,X,11.6,8.0,10.0,28,234
CADILLAC,SDV,2.0,4,AS,Z,11.2,8.2,9.8,29,229
CADILLAC,SDV,3.6,6,AS,X,12.1,8.6,10.5,27,247
CADILLAC,SDV,3.6,6,AS,Z,15.0,9.9,12.7,22,311
CADILLAC,SDV,6.2,8,AS,Z,16.5,11.1,14.0,20,329
CADILLAC,SDV,6.2,8,A,Z,16.6,10.9,14.0,20,329
CADILLAC,UDV,3.6,6,AS,X,12.1,8.9,10.6,27,250
CADILLAC,UDV,3.6,6,AS,X,12.8,9.3,11.2,25,263
CADILLAC,SDV,3.6,6,AS,X,13.2,8.5,11.1,25,260
CADILLAC,SDV,3.6,6,AS,X,13.7,9.0,11.6,24,272
CADILLAC,SDV,3.6,6,AS,Z,15.0,10.2,12.8,22,302
CHEVROLET,UDV,2.0,4,AS,Z,10.8,7.6,9.4,30,220
CHEVROLET,UDV,2.0,4,M,Z,11.9,7.9,10.1,28,235
CHEVROLET,UDV,3.6,6,AS,X,12.3,8.2,10.4,27,246
CHEVROLET,UDV,3.6,6,M,X,14.4,8.4,11.7,24,274
CHEVROLET,UDV,6.2,8,AS,Z,14.2,8.7,11.7,24,273
CHEVROLET,UDV,6.2,8,M,Z,14.3,9.4,12.1,23,284
CHEVROLET,UDV,6.2,8,AS,Z,18.8,11.3,15.4,18,361
CHEVROLET,UDV,6.2,8,M,Z,17.1,12.0,14.8,19,348
CHEVROLET,SV,2.0,4,AV,X,9.8,8.8,9.3,30,218
CHEVROLET,DT,2.5,4,A,X,12.1,9.2,10.8,26,253
CHEVROLET,DT,2.5,4,M,X,11.9,9.2,10.7,26,251
CHEVROLET,DT,2.8,4,A,D,10.8,8.0,9.6,29,257
CHEVROLET,DT,3.6,6,A,X,13.4,9.6,11.7,24,274
CHEVROLET,DT,2.5,4,A,X,12.6,9.8,11.3,25,266
CHEVROLET,DT,2.8,4,A,D,12.1,8.3,10.4,27,279
CHEVROLET,DT,3.6,6,A,X,14.1,10.0,12.2,23,288
CHEVROLET,DT,2.8,4,A,D,12.5,10.7,11.7,24,315
CHEVROLET,DT,3.6,6,A,X,15.0,13.0,14.1,20,331
CHEVROLET,UDV,6.2,8,AS,Z,15.5,9.2,12.7,22,297
CHEVROLET,UDV,6.2,8,M,Z,14.2,9.0,11.9,24,278
CHEVROLET,UDV,6.2,8,AS,Z,17.6,10.3,14.3,20,336
CHEVROLET,UDV,6.2,8,M,Z,15.6,10.6,13.4,21,312
CHEVROLET,UDV,1.4,4,AS,X,8.0,5.9,7.1,40,166
CHEVROLET,UDV,1.4,4,M,X,8.6,5.8,7.4,38,172
CHEVROLET,UDV,1.4,4,AS,X,8.1,6.0,7.2,39,169
CHEVROLET,UDV,1.6,4,A,D,7.7,5.0,6.5,43,175
CHEVROLET,UDV,1.6,4,M,D,7.8,4.6,6.3,45,170
CHEVROLET,SDV,1.4,4,AS,X,8.1,6.2,7.3,39,172
CHEVROLET,SDV,1.4,4,M,X,8.6,6.2,7.5,38,175
CHEVROLET,SDV,1.4,4,AS,X,8.4,6.4,7.5,38,176
CHEVROLET,SDV,1.6,4,A,D,7.8,5.2,6.6,43,178
CHEVROLET,SDV,1.6,4,M,D,8.1,4.9,6.7,42,180
CHEVROLET,UDV,1.5,4,A,X,9.2,7.3,8.3,34,195
CHEVROLET,UDV,1.6,4,A,D,8.5,6.0,7.4,38,198
CHEVROLET,UDV,1.5,4,A,X,9.8,7.9,8.9,32,209
CHEVROLET,UDV,1.6,4,A,D,8.5,6.1,7.4,38,198
CHEVROLET,UDV,2.0,4,A,Z,10.9,8.3,9.7,29,228
CHEVROLET,SDV,2.5,4,AS,X,10.9,7.9,9.5,30,224
CHEVROLET,SDV,3.6,6,AS,X,12.7,8.5,10.8,26,254
CHEVROLET,SDV,3.6,6,AS,E,17.2,11.6,14.6,19,245
CHEVROLET,SDV,1.5,4,A,X,8.8,6.5,7.8,36,181
CHEVROLET,SDV,2.0,4,A,Z,10.5,7.4,9.1,31,213
CHEVROLET,SDV,1.8,4,AV,X,4.8,5.5,5.1,55,121
CHEVROLET,DT,4.3,6,A,X,13.4,10.0,11.8,24,278
CHEVROLET,DT,4.3,6,A,E,19.3,14.4,17.1,17,284
CHEVROLET,DT,5.3,8,A,X,14.6,10.3,12.7,22,298
CHEVROLET,DT,5.3,8,A,X,14.6,10.3,12.7,22,298
CHEVROLET,DT,5.3,8,A,E,19.7,13.9,17.1,17,283
CHEVROLET,DT,5.3,8,A,X,14.9,10.9,13.1,22,307
CHEVROLET,DT,6.2,8,A,Z,15.9,11.2,13.8,20,324
CHEVROLET,DT,5.3,8,A,X,13.4,10.0,11.8,24,278
CHEVROLET,DT,4.3,6,A,X,14.1,10.6,12.5,23,294
CHEVROLET,DT,4.3,6,A,E,20.2,15.2,18.0,16,296
CHEVROLET,DT,5.3,8,A,X,15.0,10.7,13.1,22,307
CHEVROLET,DT,5.3,8,A,X,15.0,10.7,13.1,22,307
CHEVROLET,DT,5.3,8,A,E,21.0,15.0,18.3,15,309
CHEVROLET,DT,5.3,8,A,X,15.6,11.6,13.8,20,324
CHEVROLET,DT,6.2,8,A,Z,16.0,11.7,14.1,20,331
CHEVROLET,DT,5.3,8,A,X,14.4,11.2,13.0,22,304
CHEVROLET,UDV,1.4,4,AS,X,8.8,6.6,7.8,36,184
CHEVROLET,UDV,1.4,4,M,X,8.4,6.3,7.4,38,174
CHEVROLET,UDV,1.8,4,AS,X,9.3,7.0,8.3,34,193
CHEVROLET,UDV,1.8,4,M,X,9.2,6.8,8.1,35,190
CHEVROLET,SV,1.4,4,AS,X,8.8,6.6,7.8,36,184
CHEVROLET,SV,1.4,4,M,X,8.4,6.3,7.4,38,174
CHEVROLET,SV,1.8,4,AS,X,9.3,7.0,8.3,34,193
CHEVROLET,SV,1.8,4,M,X,9.2,6.8,8.1,35,190
CHEVROLET,UDV,1.4,4,AV,X,7.8,6.2,7.1,40,167
CHEVROLET,UDV,1.4,4,M,X,8.0,6.0,7.1,40,166
CHEVROLET,SDV,5.3,8,A,X,15.1,10.4,13.0,22,305
CHEVROLET,SDV,5.3,8,A,X,15.1,10.4,13.0,22,305
CHEVROLET,SDV,5.3,8,A,E,19.8,13.9,17.2,16,285
CHEVROLET,SDV,5.3,8,A,X,15.3,10.9,13.3,21,313
CHEVROLET,SDV,5.3,8,A,X,15.3,10.9,13.3,21,312
CHEVROLET,SDV,5.3,8,A,E,22.3,15.7,19.3,15,321
CHEVROLET,SDV,5.3,8,A,X,15.1,10.4,13.0,22,305
CHEVROLET,SDV,5.3,8,A,X,15.1,10.4,13.0,22,305
CHEVROLET,SDV,5.3,8,A,E,19.8,13.9,17.2,16,285
CHEVROLET,SDV,5.3,8,A,X,15.2,10.8,13.2,21,310
CHEVROLET,SDV,5.3,8,A,X,15.2,10.8,13.2,21,310
CHEVROLET,SDV,5.3,8,A,E,20.8,14.5,18.0,16,299
CHEVROLET,SDV,6.2,8,A,Z,16.4,10.7,13.8,20,325
CHEVROLET,SDV,2.0,4,A,Z,11.7,9.0,10.5,27,246
CHEVROLET,SDV,3.6,6,AS,X,12.9,8.7,11.0,26,258
CHEVROLET,SDV,3.6,6,AS,X,13.7,9.4,11.8,24,276
CHEVROLET,UDV,1.4,4,AS,X,9.3,7.2,8.3,34,194
CHEVROLET,UDV,1.4,4,M,X,9.2,7.1,8.2,34,194
CHEVROLET,UDV,1.4,4,AS,X,9.9,7.8,8.9,32,210
CHRYSLER,SDV,3.6,6,A,X,12.4,7.8,10.3,27,242
CHRYSLER,SDV,3.6,6,A,X,12.4,7.8,10.3,27,242
CHRYSLER,SDV,3.6,6,A,E,17.1,10.6,14.2,20,234
CHRYSLER,SDV,5.7,8,A,X,14.7,9.4,12.3,23,289
CHRYSLER,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
CHRYSLER,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
CHRYSLER,SDV,3.6,6,A,E,17.6,12.0,15.0,19,248
CHRYSLER,CDV,3.6,6,A,X,12.9,8.4,10.9,26,259
CHRYSLER,CDV,3.6,6,A,X,12.4,8.4,10.6,27,249
DODGE,SDV,3.6,6,A,X,12.4,7.8,10.3,27,242
DODGE,SDV,5.7,8,M,Z,15.6,10.1,13.1,22,307
DODGE,SDV,6.4,8,M,Z,16.7,10.4,13.9,20,325
DODGE,SDV,5.7,8,A,X,14.7,9.4,12.3,23,289
DODGE,SDV,6.4,8,A,Z,15.6,9.6,12.9,22,302
DODGE,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
DODGE,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
DODGE,SDV,3.6,6,A,E,17.6,12.0,15.0,19,248
DODGE,SDV,6.4,8,M,Z,16.7,10.4,13.9,20,325
DODGE,SDV,6.4,8,A,Z,15.6,9.6,12.9,22,302
DODGE,SDV,6.2,8,A,Z,17.6,10.7,14.5,19,339
DODGE,SDV,6.2,8,A,Z,17.6,10.7,14.5,19,339
DODGE,SDV,6.2,8,M,Z,18.1,11.4,15.1,19,352
DODGE,SDV,3.6,6,A,X,13.7,9.0,11.6,24,271
DODGE,SDV,3.6,6,A,X,13.7,9.0,11.6,24,271
DODGE,SDV,3.6,6,A,E,18.9,12.7,16.1,18,268
DODGE,SDV,3.6,6,A,X,12.4,7.8,10.3,27,242
DODGE,SDV,3.6,6,A,X,12.4,7.8,10.3,27,242
DODGE,SDV,3.6,6,A,E,17.1,10.6,14.2,20,234
DODGE,SDV,5.7,8,A,X,15.6,9.7,12.9,22,302
DODGE,SDV,5.7,8,A,X,14.7,9.4,12.3,23,289
DODGE,SDV,6.4,8,A,Z,15.6,9.6,12.9,22,302
DODGE,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
DODGE,SDV,3.6,6,A,X,12.8,8.7,11.0,26,258
DODGE,SDV,3.6,6,A,E,17.6,12.0,15.0,19,248
DODGE,SDV,5.7,8,A,X,16.0,10.1,13.3,21,312
DODGE,SDV,6.4,8,A,Z,15.6,9.6,12.9,22,302
DODGE,SDV,6.2,8,A,Z,17.6,10.7,14.5,19,339
DODGE,SDV,3.6,6,A,X,12.7,9.6,11.3,25,265
DODGE,SDV,5.7,8,A,X,16.7,10.9,14.1,20,331
DODGE,SDV,6.4,8,A,Z,18.3,12.2,15.6,18,363
DODGE,CDV,3.6,6,A,X,13.7,9.4,11.8,24,276
DODGE,CDV,3.6,6,A,E,19.4,13.3,16.7,17,274
DODGE,UDV,2.4,4,A,X,12.7,9.2,11.1,25,261
DODGE,UDV,3.6,6,A,X,14.2,9.5,12.1,23,284
DODGE,UDV,3.6,6,A,E,19.1,13.2,16.4,17,274
DODGE,UDV,3.6,6,A,X,14.5,10.0,12.4,23,292
FIAT,UDV,1.4,4,A,X,9.3,6.5,8.0,35,187
FIAT,UDV,1.4,4,M,X,9.0,6.7,7.9,36,185
FIAT,UDV,1.4,4,A,X,9.7,7.4,8.7,32,202
