engine_size,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,make_col_0,make_col_1,make_col_2,make_col_3,vehicle_class_DT,vehicle_class_SDV,vehicle_class_SV,vehicle_class_UDV,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_E,fuel_type_X,fuel_type_Z,co2_emissions
1.4,4,9.2,7.1,8.2,34,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,194
1.4,4,9.9,7.8,8.9,32,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,210
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,17.1,10.6,14.2,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,234
5.7,8,14.7,9.4,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,289
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,17.6,12.0,15.0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,248
3.6,6,12.9,8.4,10.9,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,259
3.6,6,12.4,8.4,10.6,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,249
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
5.7,8,15.6,10.1,13.1,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,307
6.4,8,16.7,10.4,13.9,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,325
5.7,8,14.7,9.4,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,289
6.4,8,15.6,9.6,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,302
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,17.6,12.0,15.0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,248
6.4,8,16.7,10.4,13.9,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,325
6.4,8,15.6,9.6,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,302
6.2,8,17.6,10.7,14.5,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,339
6.2,8,17.6,10.7,14.5,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,339
6.2,8,18.1,11.4,15.1,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,352
3.6,6,13.7,9.0,11.6,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,271
3.6,6,13.7,9.0,11.6,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,271
3.6,6,18.9,12.7,16.1,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,268
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,17.1,10.6,14.2,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,234
5.7,8,15.6,9.7,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,302
5.7,8,14.7,9.4,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,289
6.4,8,15.6,9.6,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,302
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,12.8,8.7,11.0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,17.6,12.0,15.0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,248
5.7,8,16.0,10.1,13.3,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,312
6.4,8,15.6,9.6,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,302
6.2,8,17.6,10.7,14.5,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,339
3.6,6,12.7,9.6,11.3,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,265
5.7,8,16.7,10.9,14.1,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,331
6.4,8,18.3,12.2,15.6,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,363
3.6,6,13.7,9.4,11.8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,276
3.6,6,19.4,13.3,16.7,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,274
2.4,4,12.7,9.2,11.1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,261
3.6,6,14.2,9.5,12.1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,284
3.6,6,19.1,13.2,16.4,17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,274
3.6,6,14.5,10.0,12.4,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,292
1.4,4,9.3,6.5,8.0,35,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,187
1.4,4,9.0,6.7,7.9,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,185
1.4,4,9.7,7.4,8.7,32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,202
1.4,4,8.4,7.0,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,182
1.4,4,9.7,7.4,8.7,32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,202
1.4,4,8.4,7.0,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,182
1.4,4,10.7,7.9,9.4,30,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,221
1.4,4,9.5,7.1,8.4,34,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,197
2.4,4,10.7,7.8,9.4,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,220
2.4,4,11.0,8.0,9.7,29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,226
2.0,4,5.7,6.2,5.9,48,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,138
1.0,3,8.6,8.1,8.4,34,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,195
2.0,4,10.2,8.0,9.3,30,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,217
2.0,4,11.5,8.0,9.9,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,233
2.0,4,11.3,8.0,9.9,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,231
3.5,6,13.5,9.1,11.5,25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,270
2.0,4,11.9,8.7,10.5,27,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,246
2.7,6,13.8,9.8,12.0,24,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,282
3.5,6,14.2,10.2,12.4,23,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,291
1.5,4,10.2,7.8,9.1,31,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,214
2.5,4,11.1,8.1,9.7,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,229
2.5,4,15.2,10.9,13.3,21,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,219
1.5,4,10.7,8.3,9.6,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,226
2.0,4,11.5,8.8,10.3,27,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,241
3.5,6,13.8,10.7,12.4,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,291
3.5,6,14.9,11.2,13.2,21,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,311
2.3,4,12.6,8.6,10.8,26,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,254
3.5,6,13.9,9.8,12.1,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,283
3.5,6,18.7,13.0,16.2,17,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,269
2.3,4,13.1,9.2,11.4,25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,267
3.5,6,14.8,10.7,13.0,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,305
3.5,6,14.5,10.6,12.7,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,299
3.5,6,19.7,14.3,17.3,16,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,288
2.7,6,11.9,9.0,10.6,27,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,249
2.7,6,12.0,9.4,10.8,26,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,253
2.7,6,12.3,9.4,11.0,26,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,258
3.0,6,10.8,8.0,9.5,30,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,256
3.0,6,10.8,8.4,9.7,29,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,260
3.3,6,12.3,9.4,11.0,26,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,259
3.3,6,12.3,9.3,10.9,26,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,257
3.3,6,16.8,12.7,14.9,19,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,248
3.3,6,12.4,9.8,11.2,25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,263
3.3,6,12.4,9.8,11.2,25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,263
3.3,6,16.8,12.7,14.9,19,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,248
3.5,6,13.6,10.1,12.0,24,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,282
3.5,6,13.6,10.7,12.3,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,288
3.5,6,13.7,11.2,12.5,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,293
5.0,8,14.1,10.4,12.4,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,292
5.0,8,13.9,10.2,12.2,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,286
5.0,8,20.2,14.0,17.4,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,288
5.0,8,14.7,11.2,13.1,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,308
5.0,8,14.7,11.2,13.1,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,307
5.0,8,20.2,14.0,17.4,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,288
5.0,8,14.7,11.8,13.8,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,324
5.0,8,14.7,11.8,13.8,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,323
5.0,8,20.3,14.0,17.4,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,288
2.7,6,12.6,9.8,11.3,25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,265
2.7,6,13.1,10.2,11.8,24,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,277
2.7,6,13.1,9.8,11.6,24,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,272
3.0,6,11.8,9.3,10.7,26,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,288
3.0,6,11.8,9.3,10.7,26,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,288
3.0,6,11.2,8.4,9.9,29,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,266
3.3,6,13.0,10.3,11.8,24,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,277
3.3,6,12.9,10.2,11.7,24,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,273
3.3,6,17.6,13.7,15.8,18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,263
3.3,6,13.8,10.7,12.4,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,291
3.3,6,13.8,10.7,12.4,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,291
3.3,6,17.5,13.7,15.8,18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,262
3.5,6,14.3,10.5,12.6,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,295
3.5,6,14.4,10.6,12.7,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,297
3.5,6,14.5,11.2,13.0,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,305
5.0,8,14.6,10.9,13.0,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,304
5.0,8,15.1,11.0,13.3,21,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,311
5.0,8,20.0,15.6,18.0,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,300
5.0,8,14.7,11.8,13.8,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,324
5.0,8,15.1,11.8,13.8,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,324
5.0,8,20.0,15.6,18.0,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,300
5.0,8,15.7,12.4,14.2,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,334
5.0,8,16.1,12.4,14.5,19,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,339
5.0,8,21.4,17.2,19.5,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,325
3.5,6,15.6,13.2,14.5,19,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,339
1.6,4,8.6,6.4,7.6,37,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,179
1.6,4,8.6,6.7,7.8,36,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,182
1.6,4,9.0,7.1,8.2,34,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,192
3.5,6,14.7,10.2,12.7,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,298
3.5,6,14.7,10.7,12.9,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,303
3.5,6,15.7,11.2,13.7,21,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,322
1.0,3,8.5,6.2,7.5,38,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,176
1.0,3,7.9,5.9,7.0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,164
2.0,4,8.9,6.1,7.7,37,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,179
2.0,4,9.8,7.0,8.5,33,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,200
2.0,4,9.5,6.9,8.3,34,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,196
2.3,4,12.2,9.0,10.8,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,252
2.0,4,10.5,7.8,9.3,30,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,219
1.5,4,10.0,7.0,8.7,32,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,203
2.0,4,11.2,7.6,9.6,29,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,225
2.5,4,11.3,7.4,9.5,30,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,223
2.0,4,11.8,8.2,10.2,28,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,238
2.7,6,13.8,9.1,11.8,24,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,277
2.0,4,5.5,5.6,5.6,50,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,131
3.5,6,20.4,13.1,17.1,17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,403
2.3,4,11.0,7.4,9.4,30,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,219
2.3,4,11.8,8.1,10.1,28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,236
2.3,4,11.0,7.7,9.5,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,222
2.3,4,11.8,8.4,10.3,27,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,240
5.0,8,15.1,9.3,12.5,23,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,291
5.0,8,15.5,9.5,12.8,22,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,300
2.3,4,11.8,8.2,10.2,28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,238
2.3,4,11.8,8.4,10.3,27,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,240
5.0,8,15.5,10.0,13.1,22,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,305
5.2,8,17.2,11.3,14.6,19,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,341
3.5,6,16.2,12.8,14.7,19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,345
3.7,6,16.8,13.1,15.1,19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,354
3.5,6,13.1,8.7,11.1,25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,260
3.5,6,17.6,11.7,15.0,19,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,249
3.5,6,14.6,10.0,12.5,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,294
3.5,6,13.6,9.9,12.4,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,291
3.5,6,18.7,13.4,16.3,17,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,271
2.5,4,11.9,8.7,10.4,27,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,244
2.5,4,16.2,11.9,14.3,20,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,234
2.5,4,12.3,8.8,10.7,26,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,251
2.5,4,16.8,12.1,14.7,19,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,241
3.3,6,13.8,9.7,11.9,24,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,282
3.8,6,13.4,9.6,11.7,24,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,276
5.0,8,15.6,10.4,13.2,21,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,312
3.3,6,13.7,9.7,11.9,24,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,279
5.0,8,15.2,10.2,13.0,22,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,306
2.5,4,11.0,9.2,10.2,28,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,239
3.6,6,13.1,9.4,11.4,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,268
2.5,4,11.2,9.4,10.4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,243
3.6,6,13.5,9.5,11.7,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,275
2.5,4,12.1,9.2,10.8,26,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,253
2.5,4,11.9,9.2,10.7,26,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,251
2.8,4,10.8,8.0,9.6,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257
3.6,6,13.4,9.6,11.7,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,274
2.5,4,12.6,9.8,11.3,25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,266
2.8,4,12.1,8.3,10.4,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,279
3.6,6,14.1,10.0,12.2,23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,288
4.3,6,13.4,10.0,11.8,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,278
4.3,6,19.3,14.4,17.1,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,284
5.3,8,14.6,10.3,12.7,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,298
5.3,8,14.6,10.3,12.7,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,298
5.3,8,19.7,13.9,17.0,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,283
5.3,8,14.9,10.9,13.1,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,307
6.2,8,15.9,11.2,13.8,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,323
5.3,8,13.4,10.0,11.8,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,278
4.3,6,14.1,10.6,12.5,23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,294
4.3,6,20.2,15.2,18.0,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,296
5.3,8,15.0,10.7,13.1,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,307
5.3,8,15.0,10.7,13.1,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,307
5.3,8,21.0,15.0,18.3,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,309
5.3,8,15.6,11.6,13.8,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,324
6.2,8,16.0,11.7,14.1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,331
5.3,8,14.4,11.2,13.0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,304
1.5,4,9.2,7.9,8.6,33,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,201
1.6,4,8.5,6.0,7.4,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198
1.5,4,9.6,8.3,9.0,31,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,210
1.6,4,8.5,6.1,7.4,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198
2.0,4,11.2,9.0,10.2,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
5.3,8,15.1,10.4,13.0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,305
5.3,8,15.1,10.4,13.0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,305
5.3,8,19.8,13.9,17.2,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,285
5.3,8,15.2,10.8,13.2,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,310
5.3,8,15.2,10.8,13.2,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,310
5.3,8,20.8,14.5,18.0,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,299
6.2,8,16.4,10.7,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,325
5.3,8,15.1,10.4,13.0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,305
5.3,8,15.1,10.4,13.0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,305
5.3,8,19.8,13.9,17.2,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,285
5.3,8,15.3,10.9,13.3,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,313
5.3,8,15.3,10.9,13.3,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,312
5.3,8,22.3,15.7,19.3,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,321
6.2,8,17.1,11.3,14.5,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,340
1.5,4,7.9,6.3,7.2,39,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,168
1.5,4,8.2,6.8,7.6,37,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,177
1.5,4,8.9,6.7,7.9,36,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,185
2.0,4,10.7,7.3,9.2,31,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,214
2.0,4,10.4,7.4,9.1,31,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,211
2.0,4,5.0,5.1,5.1,55,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,118
1.5,4,7.5,5.9,6.8,42,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,158
1.5,4,7.7,5.7,6.8,42,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,158
2.0,4,7.8,6.0,7.0,40,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,163
2.0,4,8.5,6.1,7.4,38,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,173
1.5,4,8.4,6.2,7.4,38,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,173
1.5,4,7.7,6.0,6.9,41,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,162
1.5,4,7.9,6.6,7.3,39,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,170
1.5,4,8.0,6.2,7.2,39,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,167
1.5,4,7.9,6.6,7.3,39,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,170
1.5,4,8.0,6.2,7.2,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,167
1.5,4,7.4,5.6,6.6,43,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,153
2.0,4,7.8,6.0,7.0,40,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,163
2.0,4,8.5,6.0,7.4,38,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,172
1.5,4,8.4,6.2,7.4,38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,173
2.0,4,10.6,8.3,9.6,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224
1.5,4,8.4,7.0,7.8,36,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,181
1.5,4,8.7,7.2,8.0,35,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,188
1.5,4,7.0,5.9,6.5,43,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,151
1.5,4,7.6,6.5,7.0,40,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,166
1.5,4,8.1,6.6,7.4,38,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,174
1.8,4,8.3,6.9,7.7,37,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,180
1.8,4,8.3,6.9,7.7,37,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,180
1.8,4,9.4,7.1,8.4,34,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,195
1.8,4,8.9,7.5,8.2,34,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,194
1.8,4,8.9,7.5,8.2,34,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,194
3.5,6,12.6,8.4,10.7,26,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,252
3.5,6,12.2,8.5,10.6,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,247
3.5,6,13.0,9.3,11.3,25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,266
3.5,6,12.4,9.3,11.0,26,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,256
3.5,6,12.8,9.5,11.3,25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,264
1.6,4,8.9,7.0,8.1,35,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,189
1.6,4,8.3,6.2,7.4,38,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,173
1.6,4,8.2,6.3,7.3,39,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,173
1.6,4,10.7,7.8,9.4,30,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,221
2.0,4,8.3,6.4,7.4,38,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,174
2.0,4,9.3,6.4,8.0,35,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,188
1.6,4,9.2,7.1,8.3,34,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,194
1.6,4,10.7,8.1,9.6,29,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,226
